"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ECH1",0.795669915091176,15.8729524466604,1.96642006244049,0.0762102565774945,0.178165591919696,-5.95783219037153
"CFH",-0.15259266937084,11.4419559416113,-1.96278169910246,0.0766788046058654,0.179119262933069,-5.9635435139281
"MT-ND2",0.324594636058391,13.3274678285356,1.95776059572929,0.0773298407933768,0.180414945045067,-5.97141735801169
"CORO1B",0.168561395719028,10.7379421975836,1.95756290373133,0.077355578806125,0.180414945045067,-5.97172717740997
"MT-ND5",0.333885268992663,12.379258089132,1.95567716525917,0.07760148993109,0.180822558938513,-5.97468174274812
"AK3",0.612480093504365,15.5249915161134,1.95528491306043,0.0776527334324783,0.180822558938513,-5.97529615515531
"PRDX5",0.141426498767004,16.4884976678319,1.9538205301111,0.0778443182673548,0.181125953133885,-5.9775894151242
"DYNLRB1",-0.128865468174197,11.9645107969462,-1.95243595486266,0.0780258673417733,0.181331094098946,-5.97975695808554
"PRKAR2A",0.13525879996315,14.8578395439164,1.95122830609292,0.0781845397192564,0.181331094098946,-5.98164693873525
"CYLD",-0.200403209785701,14.357502806594,-1.95113628156808,0.078196643106783,0.181331094098946,-5.98179093552541
"STRAP",-0.133690655014084,12.1948152231121,-1.95064646713697,0.078261094619787,0.181331094098946,-5.9825573268282
"HDDC2",0.191906483668516,12.2764497838597,1.95057882235504,0.0782699994510133,0.181331094098946,-5.98266316060965
"NRAP",0.370762999535209,14.0845259057309,1.95024145376685,0.0783144251194774,0.181331094098946,-5.9831909657241
"TRAPPC5",-0.193858886301868,10.0857601063096,-1.94949588726333,0.0784126868718262,0.181331094098946,-5.98435723542301
"EHD1",0.116346371779718,13.7270851613745,1.9494146759086,0.0784233970417778,0.181331094098946,-5.98448425957891
"ACAD9",0.191428473365743,11.628308003104,1.9480213841918,0.0786073571776392,0.181614339687196,-5.98666314694254
"EFTUD2",-0.188079727870154,9.95576529169559,-1.9470154573944,0.0787404224169885,0.181779647064219,-5.9882358036505
"H1FX",0.116914235814106,11.0156996449002,1.94600280864933,0.0788745888707883,0.18194723662231,-5.98981858493778
"GYS1",-0.23987086775271,16.3422833522392,-1.9423387023381,0.0793618304927542,0.182762959026731,-5.99554239415263
"ALDH6A1",0.243568292289758,12.8939332598876,1.94233123510169,0.0793628263198035,0.182762959026731,-5.99555405376764
"NTPCR",-0.255486445066685,11.9966938138549,-1.94142350388603,0.079483967658266,0.182762959026731,-5.9969712612359
"AK4",-0.380595416488761,13.4542235041083,-1.94111443682683,0.07952525351394,0.182762959026731,-5.99745372514228
"UCHL5",-0.15441543268928,10.6647082421083,-1.94102316077392,0.0795374501889597,0.182762959026731,-5.99759620316317
"ST13",-0.125974087551791,14.2979129375062,-1.93771990665039,0.079980018348416,0.183637105065711,-6.00275031602069
"C6orf203",0.241410334932935,11.5716569327387,1.93509842371695,0.0803328736432348,0.184304069577453,-6.00683770076782
"VPS26A",-0.137842085859596,12.3048852673127,-1.93423175673183,0.08044984654104,0.184429244785705,-6.00818842166576
"DNAJA3",0.124407134871062,11.8033141415964,1.9324443213193,0.0806915949986479,0.184698043380663,-6.01097327634828
"JAGN1",-0.141464699072584,12.1363767088018,-1.93241389419692,0.0806957160740714,0.184698043380663,-6.01102067175298
"VKORC1L1",-0.194244235409824,12.8035509099954,-1.93197922199363,0.0807546098300562,0.184698043380663,-6.01169770878822
"METAP1",0.158777287441094,8.54277131784812,1.92863272698263,0.0812093671226243,0.185266515015034,-6.01690772176258
"GUK1",-0.490573964869181,11.8617450512886,-1.92825153377806,0.0812613185177567,0.185266515015034,-6.01750091240762
"IMMT",0.190759023035728,15.7480761437633,1.92782735627893,0.0813191644049086,0.185266515015034,-6.01816092708605
"RANBP2",-0.160748832571308,10.6432011769267,-1.9277057065897,0.0813357610658539,0.185266515015034,-6.01835019966342
"PSMA3",-0.124888734482102,13.7869255972658,-1.927085212043,0.0814204641134438,0.185266515015034,-6.01931552751572
"SEL1L3",-0.295196008150931,16.4918897228412,-1.92675112155758,0.081466104405201,0.185266515015034,-6.01983522393613
"FAM136A",0.34711760894297,12.2481653077517,1.92659575221521,0.0814873376006634,0.185266515015034,-6.02007689500008
"RPL32",0.292535361691428,9.70449749363173,1.92646853399762,0.0815047274177815,0.185266515015034,-6.02027477114906
"SF1",-0.145338341540857,10.7862225537137,-1.9224393847228,0.0820572709979571,0.186238545938362,-6.02653851168643
"CST3",-0.306040909453476,11.607060589581,-1.9222017453059,0.0820899684982426,0.186238545938362,-6.02690775165032
"UBE2G2",0.183716281555755,10.8829986628315,2.05370350133879,0.0821292836473844,0.186238545938362,-5.57608292030171
"RPS18",-0.107501429289412,14.5013369096166,-1.92128189179573,0.0822166479662364,0.186238545938362,-6.02833679797498
"SERPINA7",-0.169026396325794,10.289513712886,-1.92105821371355,0.0822474796783629,0.186238545938362,-6.0286842454803
"SDR39U1",0.222024200425722,11.2651369789179,1.91436151282678,0.0831755388676542,0.188195801955527,-6.03907748579905
"BCL2L13",0.0975744355055692,15.1971038960922,1.9103207731495,0.0837402151691787,0.189328489537049,-6.04534023479087
"ZNF512",-0.34481767761492,14.1249005488869,-1.9088337162156,0.0839489188170829,0.189655240905566,-6.04764341760583
"PYGB",-0.371033069863572,15.8131925232497,-1.90768540197113,0.0841104109952642,0.189850893929527,-6.0494213552714
"CTSC",-0.925976219682605,10.0054201538544,-1.9893347678949,0.0841997173248949,0.189850893929527,-5.68386201004579
"AFG3L2",0.135639865546491,13.9631456565372,1.9068486759133,0.0842282646164502,0.189850893929527,-6.05071653385765
"SUCLG1",0.25591001907229,15.8090549093435,1.90422174577473,0.0845992656884438,0.190541791241884,-6.05478100060836
"UCHL1",-0.314355920460105,12.7581289423673,-1.90137909815432,0.0850024384287506,0.191304040789763,-6.05917616481783
"PHAX",-0.166015162576503,17.820582958725,-1.90084406771308,0.0850785205944357,0.191315618292113,-6.06000304570918
"NDUFAF5",0.203523716225192,12.4485826768958,1.90043264314993,0.0851370687154413,0.191315618292113,-6.06063881862267
"TDRD7",0.272705278942217,14.6888838082952,1.89971834407645,0.0852388063118262,0.191398687425111,-6.06174246314522
"UBXN6",-0.350901098153468,12.6247813808946,-1.89808433642641,0.0854719615670294,0.191776496910077,-6.06426636404583
"ACAD8",0.26476190356906,12.6415328713013,1.89591566190027,0.0857823201684739,0.192326825567405,-6.06761447751435
"NDUFB4",0.262305623038502,15.4475389635723,1.89266483969262,0.0862494992951412,0.193227650050904,-6.07262975894122
"LPP",0.205270889345535,11.9222069706656,1.89080176097768,0.0865183046539858,0.193683022918582,-6.0755021645396
"H6PD",0.187917753198649,12.1880818531057,1.88294497845299,0.087660429007993,0.196091270036805,-6.08760005605496
"TUBB3",0.159046272408403,12.2174113679105,1.88199047604566,0.0878001285774856,0.196255204195514,-6.08906810730846
"NOL3",0.148468700800532,14.0172953867078,1.87949210268322,0.0881667613337837,0.196925759441671,-6.09290893068635
"ATP6V1F",0.269160228960512,10.2612127397394,1.87577690698626,0.088714576775028,0.197999678527347,-6.09861573115939
"PDP1",0.171801717449386,12.2864412183281,1.87417958737382,0.0889510705053434,0.198316721783551,-6.1010676006674
"PRPSAP1",-0.230883112503898,11.141942164398,-1.87391126916097,0.0889908538358674,0.198316721783551,-6.10147936444781
"COX4I1",0.169942573361631,18.02487704813,1.87237268530793,0.0892192957196195,0.198628775041483,-6.10383992342007
"SRRM2",0.157214313219409,10.8272778169006,1.87206316299493,0.0892653175144128,0.198628775041483,-6.10431468859531
"SERPINB9",-0.216946754150683,13.1290311759335,-1.87021821316628,0.0895400914168938,0.198955121495485,-6.10714377858199
"DNM2",-0.131130818038812,13.2196146545535,-1.87017432874038,0.0895466367475447,0.198955121495485,-6.10721105505087
"MRPL45",0.195138130125198,11.9961948625694,1.86821485282544,0.0898393414165017,0.199455487517477,-6.11021420099573
"PSMD3",-0.109647804335998,13.0191409759608,-1.86763907104687,0.0899255187670096,0.19949692789528,-6.11109636050342
"PODN",0.367249920544692,12.7506073195201,1.87776757011086,0.0913795400815142,0.202433033797398,-6.04488493854875
"MRPL57",0.160472416182767,11.3280408018584,1.85751553439831,0.091453213560286,0.202433033797398,-6.12658439933675
"CMPK1",-0.107285109528561,13.0989756735352,-1.85750695834996,0.0914545178069461,0.202433033797398,-6.12659750190403
"DCAF11",-0.194991218681192,10.6933521410317,-1.85646719336344,0.0916127724063955,0.202590904148606,-6.12818583839224
"PEX19",0.292877500986261,10.3001971075934,1.8758577215113,0.0916629573085232,0.202590904148606,-6.04776756638703
"KIAA0391",0.272133130544056,10.7768102926243,1.85389288110927,0.0920056741605083,0.203196388000226,-6.13211640329318
"HIBADH",0.334366091371622,15.0095900004041,1.85316429167447,0.0921171556696411,0.203290660943831,-6.13322834248355
"RPS7",-0.111218896151001,13.5123731567976,-1.85165729619369,0.0923481357379201,0.203648314257876,-6.13552754625588
"APOC2",0.241973375349053,8.99591730006621,1.84992906513735,0.0926136809820772,0.20408160126923,-6.13816311899376
"MDH2",0.224483803493186,19.9284698414009,1.84594149340589,0.0932290593716388,0.205284553236358,-6.14423944223193
"HSPB2",-0.187382621453756,15.3041015938891,-1.84142290410173,0.0939309289553704,0.206599507005741,-6.15111686410729
"RPL10",-0.0975773095590231,12.2060673027338,-1.84119748378435,0.0939660701914436,0.206599507005741,-6.15145973492794
"MRPL40",0.182054589761739,10.4578420118309,1.84047112407666,0.0940793860842775,0.206694859389621,-6.15256440309278
"IGFN1",-0.44125340891504,12.2946121191715,-1.83843550662625,0.0943976222150683,0.206883222128934,-6.15565903884535
"RPS16",-0.122557179606437,14.7489192701203,-1.83818699023616,0.0944365414162723,0.206883222128934,-6.15603672436995
"CDKN1B",-0.27694057452551,11.1045078306914,-1.83813895492188,0.0944440657424164,0.206883222128934,-6.15610972355243
"RAB10",0.134236188692588,14.8208182212656,1.83813192874593,0.0944451663796726,0.206883222128934,-6.15612040113771
"RPS15A",0.107019824683036,14.2330973603938,1.83619094137342,0.0947496698890486,0.207396499646029,-6.15906929236913
"HNRNPM",-0.152927384149903,14.5336068157685,-1.83480033888975,0.0949683825848644,0.207721369754459,-6.1611810153822
"MCCC2",0.137206341847854,11.2452936993719,1.83343618643008,0.0951833854600058,0.208037650912957,-6.16325177370397
"NIT2",0.109868922052819,13.6971406488376,1.83228851267641,0.0953646152417423,0.208114097354048,-6.16499330791179
"TPD52L2",0.138735605763173,12.5392061868525,1.83225283449275,0.0953702542746231,0.208114097354048,-6.1650474386761
"ABCB10",0.234063099894241,11.0568871025116,1.83187718463484,0.0954296453180152,0.208114097354048,-6.16561733986166
"GLRX3",-0.254648763084655,12.6851803746737,-1.83126452452794,0.095526580999993,0.208171863462374,-6.16654668197887
"HBS1L",-0.15370716296667,11.3712928449325,-1.83061998614761,0.0956286580018216,0.20824074015872,-6.16752420731122
"ATAD3A",0.118589728085983,12.8354882546456,1.8263888041416,0.0963012479985968,0.209550948332735,-6.17393693023462
"DBNL",-1.06993969692509,10.7362241005795,-1.94195450137371,0.0963926921790508,0.209595588954448,-5.79274916484727
"FDPS",-0.0893986615867792,12.61734605833,-1.8249495391741,0.0965310208726786,0.209693749014006,-6.17611651308793
"TIMM10",-0.209789546530555,11.1908746271142,-1.82464464450965,0.0965797605441833,0.209693749014006,-6.17657812296218
"UQCRC2",0.165647425701412,17.6061013352732,1.82358043678127,0.096750058856727,0.209889466845818,-6.17818901820104
"MSRB2",0.182513685251944,12.6119416958464,1.82303399323191,0.0968376095961691,0.209889466845818,-6.17901598265688
"ACTR10",0.100579936231114,12.1004377143798,1.82261956366051,0.0969040575689292,0.209889466845818,-6.17964307710312
"MRPL19",0.132332618296642,12.9506891406947,1.82182164044656,0.0970321110452476,0.209889466845818,-6.18085024704522
"DARS",0.125232529320396,13.2208302418638,1.82169570308916,0.0970523360686046,0.209889466845818,-6.18104075134112
"TFAM",0.202377024337387,13.2065320081561,1.82142343226754,0.0970960748488097,0.209889466845818,-6.18145258958045
"YWHAB",0.138608440479381,14.2102539550201,1.81992302397808,0.0973374311527754,0.210257389661149,-6.18372154145791
"ACSL3",-0.118677741883394,11.8463032635324,-1.81781275085397,0.0976778205989649,0.210838538984617,-6.18691110012507
"RPLP1",-0.150017358353063,13.1878550498828,-1.81737030957805,0.0977493249635915,0.210838872457966,-6.18757958098042
"BRE",0.11429805524743,11.2124082150975,1.81258663017508,0.0985254965911549,0.212358017816822,-6.1948017845148
"TRPT1",-0.287476383284776,11.8232233290467,-1.81166688341387,0.0986753741732734,0.212526042771154,-6.19618924130345
"FHL1",0.110488010453132,19.6192350105907,1.81002150516427,0.0989440176571247,0.212850699713793,-6.19867040907726
"NUDT2",0.238326862064918,9.90456219486516,1.8098615277965,0.0989701730648907,0.212850699713793,-6.19891158591626
"TUBA8",-0.152259764193358,13.8384337078421,-1.80358835835162,0.100000799401027,0.21491080889457,-6.20835999914102
"SPRYD4",0.19939686590687,11.5051036639111,1.80248555485757,0.100182990787592,0.215145885012598,-6.21001921828343
"LYPLA2",0.144183542245269,11.6590005975527,1.80175791724155,0.100303367969885,0.215247968301387,-6.21111369028244
"GMPPA",-0.157495919210904,10.6468993361176,-1.80011947465119,0.100574908602311,0.215674060174041,-6.21357729166358
"MTM1",-0.22809480040098,11.367377903039,-1.79945448908722,0.100685308702485,0.215754232933897,-6.21457684253804
"YWHAH",-0.145125962987448,12.5144705935029,-1.79848135240891,0.1008470671536,0.215944263361513,-6.21603922906751
"APEH",-0.0937291637560218,14.6820859695196,-1.79770389322263,0.100976469826679,0.216064785183081,-6.21720725988529
"CCBL2",-0.142294205772975,11.2555523187985,-1.79430891340384,0.101543318559647,0.217120482159014,-6.22230464261259
"HMGCL",0.216714796425151,12.507404543358,1.79316756969389,0.10173453625191,0.217282437631862,-6.22401716348395
"TINAGL1",0.123490375457719,11.6692404621334,1.79297922207342,0.101766123073603,0.217282437631862,-6.22429971276066
"RPL30",0.104973022841008,11.9905597786337,1.79119223667821,0.102066254715038,0.217677647138251,-6.22697967139464
"UQCRB",0.137032462694478,16.2504311918271,1.79100022868168,0.10209855124657,0.217677647138251,-6.22726754315457
"RFTN1",0.198087565186215,10.0671208682629,1.78999358143697,0.102268026006027,0.217881771339445,-6.22877651046225
"DCTN3",0.127785828250362,12.2629396724097,1.78805013667373,0.102595941786419,0.218422916411288,-6.23168846370825
"PTMA",0.4426709336588,8.44419557109302,1.78601630999001,0.102940133783242,0.218997908804521,-6.23473403645254
"DENR",-0.107822323558686,11.7924301811518,-1.78400777560817,0.103281077919488,0.219565169246105,-6.23773992069587
"CISD1",0.183749916338122,14.9922556840858,1.78328610333423,0.103403831169642,0.21966809569108,-6.23881950269784
"USE1",0.189322076523915,10.988084747776,1.78241720819012,0.103551802706654,0.219782696775491,-6.24011901230978
"DNAJC11",-0.180380782901461,13.4220582605171,-1.78209613275568,0.103606530155079,0.219782696775491,-6.24059912337358
"TMEM11",-0.153772179365161,13.2676949127653,-1.7811544501158,0.103767192334936,0.219957497553873,-6.24200697502442
"PIN4",-0.25157481418981,11.8474458961615,-1.78074100024534,0.103837803413757,0.219957497553873,-6.24262497263699
"POTEE",-0.231692401129191,16.3049870425066,-1.77790164993473,0.104323905198054,0.220828896748031,-6.24686696972921
"PIGS",0.178599958649571,11.5284796419406,1.77656734966713,0.104553054402711,0.221059453910418,-6.24885916391355
"MFAP5",0.816988636675941,11.91059493308,1.94098356624176,0.104601849616374,0.221059453910418,-5.70338451063785
"PAPLN",0.42555227472865,11.217607109109,1.77596151037329,0.104657250768418,0.221059453910418,-6.24976345495344
"MAP4",0.193879709731691,13.894164941669,1.77246874487897,0.10525980490156,0.222173373917222,-6.25497361025382
"MGST2",0.143150258026401,13.7269168430835,1.77026851663416,0.105640995086879,0.222818801200376,-6.25825285249572
"ISOC1",0.146354021839617,12.4192798995867,1.76867033964424,0.105918666132115,0.223245120128674,-6.26063341354686
"PPP6R3",-0.125192252126228,10.2962397015226,-1.76569905471359,0.106436667788991,0.224092984634837,-6.26505619564102
"CS",0.20433819644774,17.4738522828295,1.76538045599072,0.106492347398781,0.224092984634837,-6.26553019361328
"CHID1",-0.215517060234674,10.9510428488095,-1.76505964089042,0.106548441086953,0.224092984634837,-6.26600744221821
"MAPK1IP1L",0.149655309583851,10.5806815655751,1.76393074633234,0.106746038816719,0.224348893814655,-6.26768642644746
"PPIL1",-0.271157208510267,11.7378562572582,-1.7615688082558,0.107160541105992,0.22505998505203,-6.27119740910059
"ANXA2",0.162521486583232,15.4051721082588,1.76108826325591,0.10724505181898,0.225077505770658,-6.27191141881512
"NUTF2",-0.160395617043335,15.1979389309302,-1.75994137184998,0.107446993643121,0.225341281913004,-6.27361508037272
"RTN3",0.202703477672166,12.8971092789646,1.75877770298454,0.107652242286474,0.225451869129259,-6.27534304739562
"UQCRQ",0.243118641381475,16.8447474621202,1.75877729776596,0.107652313821111,0.225451869129259,-6.27534364900863
"FAHD2A",0.260261611649831,11.7691924624445,1.75759578359619,0.107861074115038,0.225729089242164,-6.27709747847915
"DBN1",-0.195547300688194,11.6168577687888,-1.7551752287873,0.108289906387513,0.226466152423993,-6.28068852362126
"NDUFV2",0.15174241364268,16.7659394370252,1.75427339416863,0.108450072932125,0.226640711113458,-6.28202576169723
"PAK2",-0.125433072811342,12.789124228485,-1.75117010241163,0.109002862671739,0.227634953494693,-6.28662444543805
"PITPNA",0.107151302335023,11.525906162504,1.74857522869571,0.109467047050162,0.228442884204258,-6.29046629734496
"HSPA4",0.183804311888469,13.1404076581353,1.74420467954458,0.110252923054973,0.229769885207085,-6.29693006668827
"PDCL3",-0.144890347001308,10.9256531218389,-1.74417408442876,0.110258442376869,0.229769885207085,-6.29697528362481
"SCYL2",0.160401139973764,9.94061689944484,1.74342167013675,0.110394255748089,0.229890786283019,-6.29808714960071
"GSTO1",0.156435466626839,16.8669700500119,1.73978493196221,0.111052836614841,0.231099388871025,-6.30345754497435
"SMTNL1",0.597514548971738,14.1695135520634,1.73841156588763,0.111302464253734,0.231455863384789,-6.3054839947486
"ATP6V1H",-0.102029154807708,11.2224338663735,-1.73640553775343,0.111667998809379,0.231880860427638,-6.30844237064858
"NADK2",0.116165534477673,11.5143866115799,1.73616739462086,0.111711464797478,0.231880860427638,-6.30879344515025
"KARS",-0.114124382464549,13.3609000172417,-1.73599878463212,0.111742248815214,0.231880860427638,-6.30904199664753
"ROMO1",-0.429487154677551,9.0780640646732,-1.74949310844338,0.112335611815525,0.232948584501668,-6.2353556949538
"SCP2",0.122858637468884,12.5666860632695,1.73140755753592,0.112583446362172,0.233144905320159,-6.31580487958567
"ANK3",0.168299111699719,12.0937344934111,1.73125941813973,0.112610683282027,0.233144905320159,-6.31602292367517
"C11orf73",-0.172592361444806,11.4872260359234,-1.73095332946255,0.112666979626798,0.233144905320159,-6.31647341806087
"CCDC124",-0.151747295861034,13.6516801203654,-1.73034875660408,0.11277824839465,0.233211843251358,-6.31736308473325
"EPDR1",-0.185118530615682,13.6931742028837,-1.72822777078053,0.113169391144973,0.233857028554822,-6.32048288160074
"POFUT1",0.170940171422151,11.335457402234,1.72516664798827,0.113736069653183,0.234806959220456,-6.32498178749183
"EIF3I",0.103736996958514,12.0730271228626,1.72488676947583,0.113788008664532,0.234806959220456,-6.32539290076286
"COPA",-0.0842353906446522,11.4489937399464,-1.72429948468753,0.113897064798206,0.234867987772993,-6.32625544186885
"EEF1D",-0.121046019463773,14.1648490147285,-1.72301128526195,0.114136608031862,0.235074631822023,-6.32814683730736
"FILIP1L",-0.198784318118639,13.1827555067848,-1.72290507725801,0.114156377889883,0.235074631822023,-6.32830274171446
"UBE3A",-0.07624932471529,11.5598167390226,-1.72096522450784,0.114518011483049,0.235655100231484,-6.33114933736862
"CLIC5",-0.126523406063173,12.241565488782,-1.7189431024276,0.114896081605991,0.236268560296245,-6.33411474769786
"HK2",0.244921425234603,10.0674862782173,1.71820846200141,0.115033713598529,0.236387081838424,-6.3351916028831
"CAPN1",-0.124660531743382,14.4407085881433,-1.71754484526255,0.115158167335511,0.236478376981538,-6.33616412792249
"APCS",-0.102775522338744,11.7619738433095,-1.71528206630364,0.115583438623321,0.237186848008274,-6.33947862800554
"PSMA4",-0.165771423549305,13.5783770180738,-1.71210713652068,0.116182527163986,0.2382507756902,-6.34412510005006
"MFF",-0.121625794998517,10.9907340488198,-1.7104980386152,0.116487220077398,0.238709941282046,-6.34647814596378
"GSPT2",-0.216567296598285,12.5313359841436,-1.70708209053275,0.117136437382289,0.239745956281818,-6.35146928297176
"ABCC1",0.292684697315702,10.4409213912903,1.70685643402284,0.117179438926864,0.239745956281818,-6.35179879767488
"LPL",-0.417058567344142,11.0755886720379,-1.70655880045316,0.117236178283325,0.239745956281818,-6.35223337917582
"LDHD",0.181807189242791,13.055556984414,1.70204615936888,0.118099478667407,0.241261658128921,-6.35881713465404
"COX17",-0.278529039309223,12.6817263418246,-1.70183169318404,0.118140649513553,0.241261658128921,-6.35912978612376
"ACTC1",0.38064825940825,13.1113911540402,1.70026314775624,0.118442154000012,0.241582357651326,-6.36141575179498
"ABHD14B",-0.370488281131076,13.5642546792516,-1.70016420067448,0.118461196696031,0.241582357651326,-6.36155991512359
"SNX5",-0.132691517727407,10.1275230088833,-1.698786855943,0.118726557168034,0.241838705224781,-6.36356617593302
"AKR1C2",0.542520564081617,13.4920682175967,1.69866230741999,0.118750579113759,0.241838705224781,-6.36374754963026
"CHCHD3",0.223547976038155,15.3840066213076,1.69672058542277,0.119125648434125,0.242435462205812,-6.36657420321415
"Sep-07",0.254498815530189,12.1772533453012,1.69504096325913,0.119450947696459,0.242930179245035,-6.36901782211216
"FBLN5",0.280301420410403,12.8532568126762,1.69425211009042,0.11960400323578,0.243074160633927,-6.3701650190695
"SCFD1",0.141278494561204,12.0394507211122,1.69342122751915,0.119765403827499,0.243234892309457,-6.37137300852349
"SELENBP1",0.238375919490162,15.4003559779387,1.69187357714413,0.12006655936666,0.243679040472858,-6.37362217897934
"STARD7",-0.124789169690139,11.9889078926981,-1.69927742586388,0.121679988339463,0.246645340581384,-6.30806132705191
"MOB1B",-0.0933847435495316,11.4088874334904,-1.68356449020608,0.121695061444216,0.246645340581384,-6.38567749596373
"DOHH",-0.173084230781573,10.2350782100116,-1.6813129212098,0.122139744043955,0.247376931905338,-6.38893834251305
"EIF1",-0.150974901912669,13.0304716400283,-1.68042407605227,0.122315690474275,0.247563606405125,-6.390224926331
"TBCA",-0.116336711688273,11.9936929548412,-1.67957874109249,0.122483234682234,0.247733031133472,-6.39144816683207
"GBAS",-0.18119336973869,16.2247583718396,-1.67860511746269,0.12267646019655,0.247954131245422,-6.39285660801291
"GCN1L1",-0.116382301010793,11.5716588860947,-1.67584323469638,0.123226070049793,0.248894762130649,-6.39684937737661
"PRDX1",-0.275860889291661,17.1429255841854,-1.67489372870027,0.123415528577184,0.249107163214192,-6.398221172595
"SH3BGRL3",0.130885122206923,11.6947807119281,1.67390782099796,0.123612526283998,0.249334481344173,-6.39964508372335
"ARPC1A",-0.224145339473715,11.3971707393224,-1.67086746652648,0.124221802900724,0.250392515396753,-6.4040331045565
"TRAPPC3",-0.0994498587128056,11.3208991137374,-1.66944137938108,0.124508510081646,0.25073368019717,-6.40608972669532
"SDHA",0.143232537375464,15.7537328747527,1.66918180909898,0.124560758893213,0.25073368019717,-6.40646395474796
"OGDH",0.149707422589021,16.3198157293628,1.66746141535933,0.124907552070518,0.251260596574799,-6.40894342990291
"MME",0.137868295811582,11.7359062619187,1.66591459501049,0.125220093133019,0.251600983676367,-6.41117147903968
"NFU1",0.163685919519116,10.8658796351955,1.6657813186031,0.125247054818252,0.251600983676367,-6.41136339493685
"ALB",0.161238690175853,19.8818093707351,1.66519076953097,0.125366584727378,0.25167001213954,-6.41221366875705
"ACP1",-0.143452391118709,14.6007477120378,-1.66297876288213,0.125815211457355,0.252399151294287,-6.41539696153251
"SDC2",-0.280134074456813,11.964518506889,-1.66148421222142,0.126119138832527,0.252837215230744,-6.41754637023277
"SPTAN1",0.0859958539088463,12.9394934138038,1.65871719791415,0.126683561068805,0.253796557937844,-6.42152281447482
"CTSH",-0.281470992129595,11.324546817522,-1.65375171232962,0.12770208617961,0.255663729444952,-6.42864893944831
"PPP1R7",0.086087352461881,13.931115900465,1.64410059197435,0.129702634769547,0.259493084457693,-6.44246367369489
"GYG1",0.176526291974117,14.8842104546517,1.64263332087439,0.130009211694687,0.259930460458593,-6.44455977237024
"MYH10",-0.203717046657681,11.3512275859024,-1.64189973805975,0.130162730766957,0.260061439767653,-6.44560733202467
"RBM39",-0.114909372514948,10.3296737299503,-1.64024478370313,0.130509660432273,0.260556459104136,-6.44796959882666
"PRPF8",-0.131988952305662,11.3798868270097,-1.63987714104791,0.130586841263359,0.260556459104136,-6.44849417738683
"PPP1CB",-0.122039729016258,14.9253308071212,-1.63923767305475,0.130721184279983,0.260648515214136,-6.44940644982644
"ACSF2",0.162350123788025,12.3502609559992,1.63816463174374,0.130946890938102,0.260885645399604,-6.45093678973349
"PFAS",0.13620463173514,11.5690832298227,1.63783316404981,0.131016682833507,0.260885645399604,-6.45140939922327
"SRP14",-0.12794869918848,12.408926383422,-1.63643076035774,0.131312330757967,0.261298274336561,-6.45340833132159
"MT-ATP6",0.214513612963067,12.741865617014,1.63536856510805,0.131536652048513,0.261568510634829,-6.45492166765716
"CTSG",0.222435253347291,11.8014644003089,1.63481699663851,0.13165327012111,0.261573519054613,-6.45570727117104
"FBL",0.143769148053616,10.9825739296904,1.63451949695622,0.131716208579785,0.261573519054613,-6.45613093711507
"MAVS",0.170412493819411,11.6321249670023,1.63305925164534,0.132025523002335,0.262011699443855,-6.45820979195843
"PPP1R1A",0.129012261308567,12.2124785381749,1.62752306263867,0.133204084889895,0.264173201912509,-6.46608125560889
"MYPN",-0.10446605988091,14.012218299308,-1.6270436036864,0.13330659165733,0.264199180648833,-6.46676221032685
"UBE2N",-0.12819224009395,14.6666070910499,-1.62627636841744,0.133470769665212,0.264219486595809,-6.46785163215426
"CD81",0.192404824228072,10.6034977696257,1.62616009546436,0.133495666154837,0.264219486595809,-6.46801670506547
"PPIL3",0.133982916173901,11.4448426060548,1.62539855351242,0.133658830200454,0.264365356922586,-6.46909769323757
"PPIE",-0.30663769830176,12.413717452778,-1.62473525688986,0.133801088799864,0.264469710637858,-6.4700389783691
"HSPB7",0.246345791275703,15.9021988948372,1.62424872900108,0.133905520791107,0.264499207177621,-6.47072926478382
"MAP2K6",-0.0857246319826217,13.0236767828987,-1.62276320024155,0.134224833173277,0.264952827005367,-6.47283616995062
"DNAJB4",-0.116691770125131,13.5459725482432,-1.62090946578719,0.134624237403347,0.265563832794986,-6.47546367789357
"CAND2",-0.183146423582516,14.9769272459482,-1.61821542552805,0.13520657070115,0.26653463403729,-6.47927903751163
"MTIF3",0.374330961217648,8.62503057711992,1.61759868221329,0.135340197000462,0.26662018809091,-6.48015194743854
"ACACB",-0.112331798116507,12.198770050182,-1.61548352528754,0.135799364866176,0.267327307088534,-6.48314412428431
"COL6A3",-0.112784097677306,16.892785514619,-1.61511239842261,0.135880072841617,0.267327307088534,-6.48366889097729
"QARS",-0.127762203420247,13.9646607921511,-1.61363502647247,0.136201774060196,0.267781931036514,-6.48575714916652
"PTGES2",0.127749731094763,14.0349333015184,1.61299693382826,0.136340928538753,0.267877289781925,-6.48665873435911
"RHOA",-0.100487050969228,12.8138005104001,-1.61143882255389,0.136681248305684,0.268367500826111,-6.48885934588572
"STAU1",0.1792325651205,9.0288989669136,1.60931847467742,0.137145577685182,0.269100386493833,-6.49185197672344
"TOM1",-0.138547320539587,12.6854050941555,-1.60721491311188,0.137607608767021,0.269773773531754,-6.49481856446031
"ESYT1",-0.11892652350345,12.3778404830859,-1.60692518133631,0.13767135380233,0.269773773531754,-6.49522698047887
