"","Genes","logFC","AveExpr","t","P.Value","adj.P.Val","B","xiao","signifficant","names"
"2101","CFI",0.0640972984818404,9.52336614804855,0.275322582979172,0.788846921966221,0.920049740186301,-6.0470253088377,0.984912189946239,"not signifficant",""
"2102","SKP1",0.0675825151389962,10.3279784621212,0.2750596264956,0.78904306563509,0.920049740186301,-6.04710047597663,0.984114899339344,"not signifficant",""
"2103","ARCN1",-0.0579809424997126,11.5181656582845,-0.274332313801232,0.789585661258604,0.920244629455463,-6.04730801315854,0.986395567402289,"not signifficant",""
"2104","CES2",-0.0866615394275545,11.8317105665123,-0.273767553865317,0.79000706973754,0.920298159660984,-6.04746879337377,0.979779938811094,"not signifficant",""
"2105","HDHD5",-0.0829683092320703,13.0535382811664,-0.271843282166492,0.79144344362401,0.921078156952078,-6.04801416201893,0.980781058040898,"not signifficant",""
"2106","APPL1",0.0629636000385805,10.6070203037686,0.271571446691949,0.79164642184568,0.921078156952078,-6.04809089928127,0.985396833587846,"not signifficant",""
"2107","EIF4E",0.103623308213777,9.05472593185736,0.271360387992784,0.791804029660558,0.921078156952078,-6.04815042757806,0.976100266781487,"not signifficant",""
"2108","DUSP29",-0.0823804667037447,9.12167443661045,-0.269654736861284,0.79307808452763,0.92168780593726,-6.0486298283653,0.981082662216256,"not signifficant",""
"2109","ARHGAP10",-0.0756431780301501,9.15105477993535,-0.269651898633695,0.793080205108806,0.92168780593726,-6.04863062361535,0.982616440618293,"not signifficant",""
"2110","CENPV",-0.0692836846715359,9.08012856330563,-0.268889818433567,0.793649657419417,0.921912469353077,-6.04884385463302,0.98411514569888,"not signifficant",""
"2111","UBE4A",-0.0607869406204404,9.57745092951119,-0.267573541319643,0.794633525343609,0.922618081770339,-6.04921075135856,0.986123822059304,"not signifficant",""
"2112","GPT2",-0.0765998634222633,10.7490327134502,-0.265577117842951,0.796126501052137,0.923591429395042,-6.04976384725059,0.982687068140274,"not signifficant",""
"2113","ACTN2",-0.104535685421407,17.4836549156824,-0.265444781991023,0.796225495843217,0.923591429395042,-6.04980036586406,0.97646063262304,"not signifficant",""
"2114","PAIP1",-0.0597542593849258,10.4413332051206,-0.264730322418021,0.796760018235761,0.92377426901412,-6.04999721423066,0.986515469530841,"not signifficant",""
"2115","ITGA6",-0.114519727370645,9.16534216922226,-0.263832719711662,0.797431715948937,0.924115903447208,-6.05024378166318,0.974410526471631,"not signifficant",""
"2116","SOD2",0.104389107800143,15.8746374064077,0.262302432567733,0.798577268130663,0.924479241704242,-6.05066224259891,0.976793931687633,"not signifficant",""
"2117","PVALB",-0.108178979687548,11.5752044867566,-0.262085413567341,0.798739766458777,0.924479241704242,-6.05072139284122,0.975983118297505,"not signifficant",""
"2118","EIF3K",-0.0559689256618636,10.0974817894239,-0.261752656404679,0.798988946250659,0.924479241704242,-6.05081199475191,0.987518662095348,"not signifficant",""
"2119","VPS25",-0.0706154345113355,12.1362356676357,-0.261398758086003,0.799253983342019,0.924479241704242,-6.05090822845365,0.984301270168044,"not signifficant",""
"2120","BCHE",-0.0780728640512525,10.3015070911796,-0.25993952483352,0.800347097348795,0.924855455619738,-6.05130367495211,0.98276270192278,"not signifficant",""
"2121","ITGA5",0.312500070029959,8.48310283855276,0.260384358815676,0.800628411953573,0.924855455619738,-5.94598584039932,0.932872262231809,"not signifficant",""
"2122","PFDN5",0.0622949245248883,9.85211347481791,0.259360583347502,0.800780909371501,0.924855455619738,-6.0514599613911,0.986255399574082,"not signifficant",""
"2123","SNX15",-0.0869802820522025,10.0029748123947,-0.260031836947495,0.801661061465946,0.924855455619738,-6.05045558432831,0.980955014967368,"not signifficant",""
"2124","TMPO",0.0565149519563004,10.9633784483979,0.257775362405256,0.801969110816491,0.924855455619738,-6.05188613733521,0.987605440473852,"not signifficant",""
"2125","CSNK2A1",-0.0608155472178069,9.79463299990346,-0.257526484495556,0.802155705513184,0.924855455619738,-6.05195281257981,0.986682530684915,"not signifficant",""
"2126","DAZAP1",-0.0887858743104379,7.78740314778542,-0.258252619162885,0.802220603283379,0.924855455619738,-6.05139842810378,0.980624280753142,"not signifficant",""
"2127","COPA",-0.18138940227403,7.47678835486691,-0.255948104264818,0.80333939106929,0.925709848383088,-6.05237418790805,0.961058220489092,"not signifficant",""
"2128","GMFB",0.0753212787431377,12.0888179258229,0.254846912635472,0.804165525837549,0.926226364580748,-6.05266665713006,0.983717728628139,"not signifficant",""
"2129","PPP6R2",-0.0716179944452371,10.4452507471531,-0.254074318886695,0.804745291999464,0.926263207480272,-6.05287111071129,0.984562855153274,"not signifficant",""
"2130","DCTN1",-0.0498843230557675,10.6129780315012,-0.253797118004302,0.80495333820195,0.926263207480272,-6.0529443179196,0.989234912909654,"not signifficant",""
"2131","UBXN1",0.0614707891676769,10.999651593026,0.253002875038599,0.805549526199415,0.926514260307258,-6.05315363666891,0.986796081543175,"not signifficant",""
"2132","ADSS1",0.103073307717663,14.9334970555797,0.251528349276979,0.80665670738064,0.927140174151119,-6.05354052477423,0.978097391643805,"not signifficant",""
"2133","PFDN1",0.0599270094740447,11.9721928340343,0.251210467596457,0.80689545513059,0.927140174151119,-6.05362363874261,0.987224301968953,"not signifficant",""
"2134","COMT",0.0529801482546741,8.62600505082548,0.250686364368941,0.807289132951071,0.927140174151119,-6.05376044541441,0.988722433804133,"not signifficant",""
"2135","PSMB1",-0.0517849879923631,13.6533772130485,-0.249705925163765,0.808025737670086,0.927140174151119,-6.05401561264122,0.989022142481625,"not signifficant",""
"2136","HNRNPR",-0.0802534264801462,10.9553397879726,-0.249238590520379,0.808376916160407,0.927140174151119,-6.0541368930838,0.983072843305347,"not signifficant",""
"2137","MYH4",-0.180425984213004,13.2531590701533,-0.248961416941869,0.808585219358635,0.927140174151119,-6.05420871794339,0.962390519995429,"not signifficant",""
"2138","DNM2",-0.0537319161829863,11.4012421887359,-0.248668112829495,0.808805662233592,0.927140174151119,-6.05428463688882,0.98866302290457,"not signifficant",""
"2139","CPSF7",-0.0708280006128827,10.1326892798089,-0.247716181306721,0.809521240702641,0.927140174151119,-6.05453042681404,0.985144620868219,"not signifficant",""
"2140","ATP1A1",-0.0588485701300225,10.3266689118738,-0.247021236609772,0.810043755920699,0.927140174151119,-6.05470927495715,0.987679079325536,"not signifficant",""
"2141","HSPB7",0.0776702436594334,15.2433787913678,0.246950257643891,0.810097129145208,0.927140174151119,-6.05472751390788,0.983775615688918,"not signifficant",""
"2142","RASIP1",-0.289807183238233,10.3801059119517,-0.246740727319064,0.810254693199387,0.927140174151119,-6.05478132522443,0.940844543047043,"not signifficant",""
"2143","APMAP",0.0624212280370955,10.7245242012347,0.245509447502875,0.811180779662254,0.927766724662709,-6.0550966301622,0.987022407575448,"not signifficant",""
"2144","SPARC",0.102072729517483,9.13064963943843,0.243893766289586,0.812396452640292,0.928723743200259,-6.05550801028307,0.979015968069929,"not signifficant",""
"2145","CCT4",0.0560334669753324,12.1083269021719,0.243105284417527,0.812989914150808,0.928968894910783,-6.0557077976942,0.988466054771881,"not signifficant",""
"2146","HNRNPAB",0.23730894188011,9.2078198231097,0.244469216655742,0.814189796801746,0.929067024185935,-5.94922852141795,0.95238906380496,"not signifficant",""
"2147","DNAH10",0.0818195968824469,12.2329787979165,0.241345240350034,0.814315084496497,0.929067024185935,-6.05615145761509,0.98333404746549,"not signifficant",""
"2148","TATDN3",-0.0719277192175287,9.43249519108581,-0.240913238663607,0.814640441235038,0.929067024185935,-6.05625986712072,0.985362397261875,"not signifficant",""
"2149","MVP",0.0866314968861044,10.7310579749354,0.240811953093584,0.814716728588124,0.929067024185935,-6.05628525667056,0.982404564109385,"not signifficant",""
"2150","ACTR1B",-0.0970697893411785,8.84122061159376,-0.240474282287696,0.814971073847312,0.929067024185935,-6.05636982543119,0.980335188252171,"not signifficant",""
"2151","SEC13",-0.0531617070846995,10.3509492057901,-0.239507896795185,0.815699113686702,0.929267519258736,-6.05661120648654,0.989228871797302,"not signifficant",""
"2152","MYH9",0.113178069765432,13.2207881320801,0.239234356080994,0.815905222947694,0.929267519258736,-6.05667935640194,0.977236215805215,"not signifficant",""
"2153","TKFC",0.0750473989572118,9.82623320757395,0.23663678024125,0.8178631965004,0.930806455897281,-6.05732268251024,0.985024224334658,"not signifficant",""
"2154","MAIP1",-0.0603653036749758,10.1561132560865,-0.238106428009929,0.818015955121479,0.930806455897281,-6.05626436454106,0.987947435033704,"not signifficant",""
"2155","SEC23IP",-0.0869051474785945,8.84488677661647,-0.234709373092549,0.819316871465326,0.931854130840609,-6.05779554754209,0.982830271504908,"not signifficant",""
"2156","MAP2K4",0.0813010117583222,9.42857495724147,0.233793208921785,0.820008107457614,0.932207732550376,-6.05801897696703,0.983995988887684,"not signifficant",""
"2157","UBE2D3",0.100078145775514,9.94067141600634,0.233931292708557,0.820453021189699,0.93228111030874,-6.05768791858679,0.980389509526572,"not signifficant",""
"2158","MAPT",0.0749072655530245,11.2176858867725,0.23189482846722,0.821440931374632,0.932971141241531,-6.05847919555015,0.985374109681505,"not signifficant",""
"2159","EPS15L1",-0.0584475250209895,10.6788394282632,-0.230944473907053,0.822158482438311,0.933353608363271,-6.0587081940824,0.98861993129907,"not signifficant",""
"2160","CDC5L",-0.138917615749317,8.63125686441496,-0.229945445111107,0.822912970551168,0.933417826199757,-6.05894791895505,0.973287546900412,"not signifficant",""
"2161","TPSB2",0.0812619812872839,11.4218790052779,0.229861054965784,0.822976712532712,0.933417826199757,-6.05896812198044,0.98429260978848,"not signifficant",""
"2162","NSF",-0.0559748702649507,10.6717691615823,-0.2283167507326,0.824143403126769,0.934090493754412,-6.05933653413664,0.989232251158969,"not signifficant",""
"2163","PDK4",0.0572408951040106,8.87153797711584,0.227655530067495,0.824643080154299,0.934090493754412,-6.0594935254151,0.989024367814217,"not signifficant",""
"2164","CASP3",0.115570096307996,9.84481618692027,0.227562870804986,0.824713108316829,0.934090493754412,-6.05951548920903,0.977973569502426,"not signifficant",""
"2165","ZYG11B",0.0564067217030662,7.11467313446003,0.227511734616501,0.825953813543944,0.935063647573306,-6.05889083363247,0.989272067612993,"not signifficant",""
"2166","LRP1",-0.213017699869706,10.4449130457091,-0.225970613102243,0.827967026855501,0.936448633895354,-5.73828033243483,0.960583951779422,"not signifficant",""
"2167","GPI",0.0827744526981817,16.4383586908106,0.222555902310607,0.828499567854423,0.936448633895354,-6.06068918205274,0.984547533939852,"not signifficant",""
"2168","FLII",-0.0490089440091594,11.1629373468506,-0.222159414792218,0.828799606031818,0.936448633895354,-6.06078101974921,0.990839468937871,"not signifficant",""
"2169","CARHSP1",0.0935532790783498,8.80432539792524,0.222120444034072,0.829349270510182,0.936448633895354,-6.0605209316699,0.982647205837896,"not signifficant",""
"2170","ITIH5",-0.14634806162981,9.80209637915771,-0.222021055845706,0.829424244122363,0.936448633895354,-6.06054415642683,0.973000651902772,"not signifficant",""
"2171","MOCS2",-0.0608752461629276,8.8139347493208,-0.221274187800862,0.829469597791438,0.936448633895354,-6.06098547861327,0.988682754315124,"not signifficant",""
"2172","C4orf54",-0.0805068565212466,8.94370265494833,-0.21908965462198,0.831123596038546,0.937840860353,-6.06148657897573,0.985218438168474,"not signifficant",""
"2173","ATP1B1",-0.060363551971383,9.69921711310336,-0.218522994340959,0.831552779713609,0.937840860353,-6.06161575901046,0.988927069828356,"not signifficant",""
"2174","FAM114A2",-0.0581353075433206,8.296722057638,-0.218805768512199,0.831850685600743,0.937840860353,-6.0612899540519,0.989354226737086,"not signifficant",""
"2175","MAP1LC3B2",0.062080289542644,11.2440620212117,0.217545240414262,0.832293459323122,0.93790862933378,-6.06183787640633,0.988668599242459,"not signifficant",""
"2176","AP2A1",-0.0661643460115346,9.97018824784169,-0.216351143781605,0.83319825993742,0.937954470096213,-6.06210780331445,0.987998685313202,"not signifficant",""
"2177","HLA-C",-0.161829340959878,9.48501660500578,-0.215498902563891,0.833844184122076,0.937954470096213,-6.06229955400562,0.971022340726859,"not signifficant",""
"2178","CKM",-0.0843866287370858,20.658205724008,-0.215404395211019,0.833915820448298,0.937954470096213,-6.06232077161379,0.984790316441721,"not signifficant",""
"2179","EPB41",0.117979285957963,9.10876181299414,0.214528500291953,0.834579822602256,0.937954470096213,-6.06251697814798,0.978892129357898,"not signifficant",""
"2180","MYL5",0.12643189752151,9.03653913804714,0.214769030647046,0.834899719150184,0.937954470096213,-6.0622110618393,0.977444433660863,"not signifficant",""
"2181","PRPF6",-0.125472094569957,10.3198137623799,-0.214017345086548,0.834967384658092,0.937954470096213,-6.06263111471714,0.977623673315996,"not signifficant",""
"2182","RANBP2",0.0902433914468475,8.87042602050407,0.213957299689439,0.835012914626657,0.937954470096213,-6.06264450464485,0.983860054251693,"not signifficant",""
"2183","HRAS",-0.042051720045567,10.3332943776518,-0.213278907448846,0.835527356290648,0.938018824907467,-6.0627955254514,0.992472111927767,"not signifficant",""
"2184","MYL12B",0.0841019087380754,14.3337960186027,0.21272576321411,0.835946879787461,0.938018824907467,-6.0629183126028,0.985042749158744,"not signifficant",""
"2185","COX5B",-0.041609639229339,17.9042565367316,-0.21236788956988,0.83621833228185,0.938018824907467,-6.06299758529251,0.992585096584767,"not signifficant",""
"2186","LDHA",0.0744581608986756,17.9737175094682,0.211688182832209,0.836733962319649,0.938167859856112,-6.06314778339165,0.986815585379898,"not signifficant",""
"2187","APOC1",-0.120421426204231,12.074462671897,-0.209381523716196,0.838484415152075,0.939700640849444,-6.06365394185181,0.979010068260422,"not signifficant",""
"2188","GCLM",0.0549450472059672,8.31122590989683,0.20938700106856,0.838969433544104,0.939814479715082,-6.06341275307378,0.990399079357548,"not signifficant",""
"2189","FHIT",-0.0600525342461626,8.9321882533535,-0.207784333898028,0.839697018224693,0.940199813462185,-6.06400120023901,0.98956282215867,"not signifficant",""
"2190","PIR",0.104763811350596,9.55415433106548,0.206673122630093,0.840540922291875,0.940386673080656,-6.06424124401667,0.981966108571177,"not signifficant",""
"2191","PSIP1",-0.0504864450991853,11.1150943701626,-0.20719125654306,0.840631252843622,0.940386673080656,-6.06389434928928,0.991273739938494,"not signifficant",""
"2192","RWDD1",-0.0777867119306261,10.1733876089097,-0.205519674158842,0.841417128366213,0.940456766294995,-6.06448906289586,0.986658540238756,"not signifficant",""
"2193","AK1",-0.0822970721957859,17.4539291462313,-0.205064640039239,0.841762853501944,0.940456766294995,-6.06458644914269,0.985923767044264,"not signifficant",""
"2194","SCRN2",0.0486057730758667,9.74898262832908,0.204764477508359,0.841990929937898,0.940456766294995,-6.06465057273784,0.991675329301077,"not signifficant",""
"2195","FIS1",-0.0448086416384239,11.508754449233,-0.204451547835002,0.842228723793355,0.940456766294995,-6.06471732466948,0.992335713891863,"not signifficant",""
"2196","CKAP4",-0.0870382897381923,10.0627962734665,-0.202250150830755,0.843902026425191,0.941644499954247,-6.06518405153453,0.985336530835146,"not signifficant",""
"2197","FAAH",-0.0774330994714365,8.76455432071507,-0.201744831248948,0.844286240431694,0.941644499954247,-6.06529047963468,0.986978905132854,"not signifficant",""
"2198","COPS4",-0.0416681032412978,10.7812472945207,-0.201536091772693,0.844444965687244,0.941644499954247,-6.06533436636606,0.992979694033984,"not signifficant",""
"2199","NUP93",0.057355500894074,9.66476291035391,0.197855219036903,0.847245095656808,0.943762347842781,-6.06610085693467,0.990537504501139,"not signifficant",""
"2200","TMSB4X",0.0855136701002994,10.3655520577846,0.197682912979322,0.847376228318335,0.943762347842781,-6.06613639406564,0.985937847731566,"not signifficant",""
"2201","RPS5",0.049246505536594,10.1145544797825,0.197521127956173,0.847499358466732,0.943762347842781,-6.06616973334801,0.991884526981424,"not signifficant",""
"2202","ACIN1",0.119964118792913,10.2003071015926,0.196025157953717,0.84863810461913,0.944059938503776,-6.06647672782266,0.980503754283914,"not signifficant",""
"2203","MAP2K6",-0.0643582041974433,11.450632372091,-0.195449177367329,0.8490766443444,0.944059938503776,-6.06659431015887,0.989525863019853,"not signifficant",""
"2204","MYBPC1",0.0663147827510997,18.3722398090385,0.195160455600397,0.849296491558366,0.944059938503776,-6.06665312153616,0.989226142144439,"not signifficant",""
"2205","SLC25A11",-0.128370760299925,12.8567596544307,-0.195146276459506,0.849307288617228,0.944059938503776,-6.06665600754468,0.979250948799684,"not signifficant",""
"2206","TPT1",0.066292617977286,13.0861075982838,0.193717633420449,0.850395332230353,0.944626199473417,-6.06694572600614,0.989314519724783,"not signifficant",""
"2207","SF3B3",-0.102143696733766,8.82192671616691,-0.193369015210548,0.850660887514216,0.944626199473417,-6.06701610276331,0.983614824696415,"not signifficant",""
"2208","FYCO1",-0.0592938387078927,11.4659697968364,-0.192959403685426,0.85097292877899,0.944626199473417,-6.06709863178361,0.990477091858174,"not signifficant",""
"2209","FARSB",-0.0395348772347752,13.7564976046151,-0.190295598507403,0.853002869224192,0.946450897450653,-6.06763110259263,0.993733970217301,"not signifficant",""
"2210","PIP4K2A",0.125289497449733,8.58850056948133,0.190135253344934,0.854122817868684,0.947264717916807,-6.06721359206115,0.980438181638738,"not signifficant",""
"2211","MFAP2",-0.081503204960848,10.5106403441359,-0.186511501946581,0.855888463798122,0.948793588769424,-6.06837488204494,0.987396953629109,"not signifficant",""
"2212","IMPDH2",-0.0388858013059448,12.0975747500463,-0.184223088599457,0.857634602032857,0.950299461836588,-6.06881748448536,0.994045826541929,"not signifficant",""
"2213","RPS10",0.0541283540684674,10.3688057083909,0.182772205695979,0.858742095560401,0.951096645376657,-6.06909529038757,0.991790855401379,"not signifficant",""
"2214","SHMT1",0.0541537779713366,9.97300112571751,0.1815713698673,0.859658966529972,0.951349345507898,-6.06932356946774,0.991844331152132,"not signifficant",""
"2215","YWHAH",0.0459256863636668,10.4561311815051,0.180592544094715,0.860406489428399,0.951349345507898,-6.06950853913233,0.993118841814635,"not signifficant",""
"2216","EPPK1",-0.266373674184532,8.39057455205804,-0.181474713833875,0.860683679236027,0.951349345507898,-5.96387186703841,0.96082444060179,"not signifficant",""
"2217","DEK",0.0481219223426308,8.85541871608915,0.180097916711863,0.860784288463306,0.951349345507898,-6.06960163175174,0.992811936639358,"not signifficant",""
"2218","ANK2",0.0643531428224708,8.00112643851051,0.179932039264609,0.860910994833341,0.951349345507898,-6.06963279437468,0.990408500694072,"not signifficant",""
"2219","OSBP",0.0368276267146577,11.4149937574252,0.178798261511278,0.861777148143756,0.951851414212764,-6.0698450283744,0.994536554096333,"not signifficant",""
"2220","CA2",0.10311096278825,17.0326141680506,0.178320701201259,0.862142039801035,0.951851414212764,-6.06993402502139,0.984821384610727,"not signifficant",""
"2221","VTN",-0.106925448956448,12.4227778640478,-0.177631291015025,0.862668860791197,0.952004222331934,-6.0700620843997,0.984328600149052,"not signifficant",""
"2222","PCYT1A",0.0425341150363003,10.6111667780157,0.176454955018192,0.863567935583533,0.952501427141843,-6.07027945371541,0.993780403014632,"not signifficant",""
"2223","PRKAB2",0.0356023722650374,11.5203157783734,0.176024945977611,0.863896643221671,0.952501427141843,-6.07035855491421,0.994804838406871,"not signifficant",""
"2224","HNRNPF",-0.0644777373522221,7.80218770840263,-0.175367116421592,0.864399554408118,0.952621544728165,-6.07047919327559,0.990648294898512,"not signifficant",""
"2225","ERAP1",-0.0432593219765849,12.0711924983857,-0.174840760240847,0.864802000061584,0.952621544728165,-6.07057539779733,0.993736080821452,"not signifficant",""
"2226","SPTA1",-0.11077443009707,12.1817280670539,-0.174357427316875,0.865171586521785,0.952621544728165,-6.07066348574538,0.984084830728781,"not signifficant",""
"2227","VWA1",0.0790190833366093,10.1694914409022,0.173425400428792,0.866287046211212,0.953007143391525,-6.07066655179749,0.988721764278714,"not signifficant",""
"2228","HMGCS2",-0.0620386702029823,11.4254922206367,-0.172467624707444,0.866616975247897,0.953007143391525,-6.07100557889326,0.991157979418694,"not signifficant",""
"2229","RPS21",0.0495799936466259,11.8106502723449,0.172236527313661,0.866793762480188,0.953007143391525,-6.07104715810778,0.992937389692142,"not signifficant",""
"2230","ACACB",0.108576283592177,8.88894916272659,0.170907484965389,0.867810616726479,0.953007143391525,-6.07128520500929,0.984723746213121,"not signifficant",""
"2231","GPT",-0.0668124373787382,13.5176288067382,-0.17088150532157,0.867830496366975,0.953007143391525,-6.07128984000632,0.990573455840938,"not signifficant",""
"2232","PSMD1",-0.0331695484497594,12.3857030835304,-0.169921958540609,0.868564810073288,0.953007143391525,-6.07146054107214,0.995336883241907,"not signifficant",""
"2233","ACE",0.0471039678668976,8.78906442156812,0.169908762935415,0.86857490921216,0.953007143391525,-6.07146288188023,0.993384959178576,"not signifficant",""
"2234","SCYL2",-0.112197769039058,9.01825475533862,-0.174652086100095,0.868632377942337,0.953007143391525,-5.69532554190658,0.984322782604589,"not signifficant",""
"2235","SLC1A4",0.0852179902317989,11.0058646191135,0.168156670289579,0.869916078167444,0.953352485974356,-6.07177208630277,0.988194385451965,"not signifficant",""
"2236","GSTM1",-0.0980755646928255,13.2232602639823,-0.166917857618294,0.870864610875966,0.953352485974356,-6.0719887861262,0.98653074699221,"not signifficant",""
"2237","RAB7A",-0.0484124555497178,13.4919714984644,-0.16679085841416,0.870961863705482,0.953352485974356,-6.0720109115088,0.993333794527509,"not signifficant",""
"2238","GPD1",0.0552832947891719,15.8364697655452,0.166232497015346,0.871389469827376,0.953352485974356,-6.07210798880623,0.992418243761404,"not signifficant",""
"2239","NOL3",0.0418763922722967,12.0295896073534,0.165920217320119,0.871628639914578,0.953352485974356,-6.0721621409868,0.994263045890611,"not signifficant",""
"2240","ALDH4A1",-0.0542088519733319,14.0139354553939,-0.165871560473476,0.871665906653182,0.953352485974356,-6.07217056941883,0.99258211430392,"not signifficant",""
"2241","MIX23",-0.0781784426609242,13.0916849638074,-0.165538021592416,0.871921376136392,0.953352485974356,-6.07222827950348,0.98934237275502,"not signifficant",""
"2242","SAFB",-0.0344027304797567,12.7914826730075,-0.16535852806584,0.872058863139333,0.953352485974356,-6.07225928832062,0.995301395971825,"not signifficant",""
"2243","MTM1",0.043376863084287,9.0956859384576,0.163187225752544,0.874100684771875,0.954904006515543,-6.07248434036252,0.99418022277943,"not signifficant",""
"2244","IDI2",0.0601145494852648,10.9666777692312,0.162169434597966,0.874502363249895,0.954904006515543,-6.07280465137285,0.991971027725298,"not signifficant",""
"2245","PFDN2",0.0476213423104515,10.5724518436825,0.161795826111498,0.874788715540601,0.954904006515543,-6.07286785072282,0.993649803688422,"not signifficant",""
"2246","FN1",-0.0791024000663807,11.2087510245868,-0.161472591215907,0.87503647435084,0.954904006515543,-6.07292241196467,0.989496197963735,"not signifficant",""
"2247","MYOM3",0.0878648047958279,14.5923274687531,0.159172044131328,0.876800247800245,0.956270050336449,-6.07330760426885,0.9885143494193,"not signifficant",""
"2248","VPS13C",-0.0351341541788273,10.1355817229548,-0.158822140000928,0.877068573299199,0.956270050336449,-6.07336570888954,0.995402052595703,"not signifficant",""
"2249","KDM6B",0.125045409794305,11.987279367037,0.157903447898962,0.877773154320982,0.956302286631456,-6.07351766039254,0.98383034975376,"not signifficant",""
"2250","WASF2",0.0460388833953473,8.93068287138339,0.157725259289578,0.877909827200294,0.956302286631456,-6.07354703123827,0.994023145739051,"not signifficant",""
"2251","GMPPB",0.0743472801576708,9.0989789318158,0.15818234237113,0.878385130070413,0.956302286631456,-5.96804549900361,0.990405699831115,"not signifficant",""
"2252","ISCU",-0.0650773393317614,10.6848435073033,-0.156748859981208,0.878658812523068,0.956302286631456,-6.07370738565192,0.991617020575578,"not signifficant",""
"2253","PRKRA",-0.0361502769767021,9.45821076302373,-0.155636577235192,0.879512186216041,0.956806199918117,-6.0738888494058,0.995369497322657,"not signifficant",""
"2254","PBDC1",0.03134287549784,8.38921053709235,0.155484323499274,0.879989060014158,0.956900260024269,-6.07377955721064,0.996000962434257,"not signifficant",""
"2255","GNAI2",0.0595625068934815,12.2908208013078,0.154431912846797,0.880436620983559,0.956962376066831,-6.0740839347047,0.992444159120085,"not signifficant",""
"2256","EIF4G2",0.0473091195223017,9.10278343932746,0.15353423675125,0.881125602373981,0.957286724919605,-6.07422832524454,0.994030677498589,"not signifficant",""
"2257","COASY",-0.0345287809725185,9.58914181222224,-0.15155839537042,0.8826424609489,0.9585098235648,-6.0745431874525,0.995698873513092,"not signifficant",""
"2258","HP1BP3",-0.0503311416752545,9.19444437836449,-0.150056385664584,0.883795892556463,0.958686337194976,-6.07477982676247,0.993801925470245,"not signifficant",""
"2259","UBFD1",-0.0596683393910684,9.34708854282002,-0.149843157636792,0.883959659063172,0.958686337194976,-6.07481323040006,0.992667293622772,"not signifficant",""
"2260","KIAA1671",-0.03549270569758,8.95118120702786,-0.149398580944049,0.884301127865092,0.958686337194976,-6.07488272437514,0.995645409797963,"not signifficant",""
"2261","PREP",0.0465300825905963,11.8508860821096,0.149309480416634,0.884369566869784,0.958686337194976,-6.07489662739877,0.994298686733336,"not signifficant",""
"2262","PRKAG1",-0.0534456750020382,9.18738229841491,-0.148175175060866,0.885240925523125,0.958706055363582,-6.07507290013386,0.993506391190455,"not signifficant",""
"2263","RSU1",-0.0452094910080358,11.1368396858491,-0.147527375430922,0.885738629191745,0.958706055363582,-6.07517296895387,0.994529597417835,"not signifficant",""
"2264","DAD1",-0.0576024529097339,9.21537625738397,-0.14751339609579,0.88574937007585,0.958706055363582,-6.07517512360102,0.993035960709774,"not signifficant",""
"2265","ART3",-0.0542037448642922,9.89319440154301,-0.147249219333056,0.885952352263775,0.958706055363582,-6.07521580318926,0.993457847927675,"not signifficant",""
"2266","NAP1L4",-0.0309341245982502,11.480517928041,-0.145896086986087,0.886992177545606,0.959407690716805,-6.07542302902378,0.996297279172326,"not signifficant",""
"2267","HNRNPK",0.0354771156096731,13.3713158920898,0.145368009127904,0.887398044580646,0.959423293898175,-6.07550338506153,0.995770813762676,"not signifficant",""
"2268","MYH7",0.0883077432381612,19.9114974686077,0.144286991987284,0.888228993334668,0.959898263960878,-6.0756669755992,0.989587849136007,"not signifficant",""
"2269","CCT8",0.0374272251600232,13.2280037321295,0.142231718228545,0.889809219560317,0.960546086694676,-6.07597464791184,0.995639971501302,"not signifficant",""
"2270","CRYZ",-0.0472753065205023,13.583840733727,-0.141745365697209,0.890183233249731,0.960546086694676,-6.07604681136392,0.994515654394128,"not signifficant",""
"2271","MYH3",0.106650538315531,15.0357655654388,0.141728718842567,0.890196035478024,0.960546086694676,-6.07604927701562,0.987671718190129,"not signifficant",""
"2272","EIF4G1",-0.0402750541796095,12.4671207705284,-0.141468648822006,0.890396046091515,0.960546086694676,-6.07608775989184,0.995335425549503,"not signifficant",""
"2273","SFXN4",0.0808690686076883,8.11733104828391,0.14313549388511,0.891112368825811,0.960796913030039,-5.75382553538037,0.990720354265899,"not signifficant",""
"2274","ECM1",0.0297668036546241,8.80466811221826,0.140147059673412,0.8914125582335,0.960796913030039,-6.076282229541,0.996584214640204,"not signifficant",""
"2275","HLCS",0.125925330384039,13.6292879662661,0.139357303901666,0.892020105038691,0.960830941551609,-6.07639757322471,0.985713967492772,"not signifficant",""
"2276","MCU",0.0403351552746027,10.5442934476759,0.138403186386811,0.892754190929284,0.960830941551609,-6.07653605612929,0.995434671658708,"not signifficant",""
"2277","EPDR1",0.0325869160324253,11.2360144998349,0.138378171261762,0.892773438687588,0.960830941551609,-6.07653967413898,0.996310734648262,"not signifficant",""
"2278","PFDN4",-0.037618192862519,8.98518162817095,-0.138067885018423,0.893012192923119,0.960830941551609,-6.07658449759206,0.995752358576251,"not signifficant",""
"2279","TPM2",0.0347957221952484,18.7671812700127,0.136745517033181,0.89402983405149,0.961157082035924,-6.0767744011824,0.996109903860882,"not signifficant",""
"2280","ATG4B",-0.041789217178402,7.22198556582175,-0.137322588066564,0.894300654587755,0.961157082035924,-5.97130052473705,0.99534247049987,"not signifficant",""
