"","GENE","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GENEID","GENEBIOTYPE"
"900","P4HA1",38.5343756829683,1.1568433586627,0.119421184063083,9.68708665668239,3.42149146663147e-22,2.22637049995371e-20,"ENSG00000122884","protein_coding"
"901","ECD",15.1953378661951,-0.169933436613894,0.191610061364097,-0.886871155951389,0.375148272532259,0.615810994831665,"ENSG00000122882","protein_coding"
"902","DNAJC9",13.838995779562,0.0041204572800177,0.195797989271315,0.0210444310248152,0.98321021268037,0.991696978947581,"ENSG00000213551","protein_coding"
"903","ANXA7",47.7787668466539,-0.0917865990516352,0.110678775849708,-0.829306236421277,0.406931142849812,0.64569309468661,"ENSG00000138279","protein_coding"
"904","MSS51",119.024073848152,-1.61238063063725,0.117816745004953,-13.6854963237142,1.23957844333715e-42,1.39321104434469e-40,"ENSG00000166343","protein_coding"
"905","PPP3CB",197.057498909874,-0.567755203564616,0.0705771587338414,-8.04446103739764,8.66258152586242e-16,3.82494224755044e-14,"ENSG00000107758","protein_coding"
"906","USP54",111.95809545397,1.94437327973068,0.114426453498545,16.9923406719532,9.35791398821526e-65,1.77992322986105e-62,"ENSG00000166348","protein_coding"
"907","MYOZ1",3009.29842212838,-0.523618158052849,0.0698547685153012,-7.49581122637539,6.58895631118557e-14,2.54567072481118e-12,"ENSG00000177791","protein_coding"
"908","SYNPO2L",316.755409212325,0.0285760686326823,0.0741757025348882,0.385248371853865,0.700053408243606,0.854031690224922,"ENSG00000166317","protein_coding"
"909","FUT11",35.0705980062149,0.0859191988226046,0.128784085850009,0.667156956975819,0.504671881771629,0.724111415663819,"ENSG00000196968","protein_coding"
"910","CHCHD1",34.0366666709447,-0.116394186650256,0.137987153773433,-0.843514656743834,0.398940672126624,0.6390994775084,"ENSG00000172586","protein_coding"
"911","ZSWIM8",14.131300780861,-0.150625245755733,0.187256757167242,-0.804378159882408,0.421178610510232,0.657900668550103,"ENSG00000214655","protein_coding"
"912","CAMK2G",71.4322954978327,-0.171512283493664,0.0985138173009582,-1.74099723462849,0.081684063256477,0.238556055604939,"ENSG00000148660","protein_coding"
"913","KAT6B",111.649189763334,0.041832532684193,0.0861682144653914,0.485475217790368,0.627339287832599,0.80716547686784,"ENSG00000156650","protein_coding"
"914","DUPD1",105.278361205669,-0.151389614097956,0.113895291710494,-1.32919993288895,0.183782017228457,0.400497944712308,"ENSG00000188716","protein_coding"
"915","DUSP13",102.05084581248,-0.229207598537754,0.0952055505073393,-2.40750247560498,0.0160620533064706,0.0758492087552383,"ENSG00000079393","protein_coding"
"916","SAMD8",12.5342119962755,-0.83517193646073,0.208158981413593,-4.01218304773177,6.01598221592436e-05,0.000694036641955318,"ENSG00000156671","protein_coding"
"917","VDAC2",288.801327699479,-0.0268016353502846,0.0763621523539549,-0.350980617021548,0.725602889901685,0.868024906106778,"ENSG00000165637","protein_coding"
"918","COMTD1",25.9967994647569,0.217600656696852,0.142345386780043,1.52868077862681,0.126343599635846,0.318781232006362,"ENSG00000165644","protein_coding"
"919","C10orf11",19.1238070001112,0.399620890217271,0.172262939420268,2.31983090246893,0.0203500266656546,0.0902310208044387,"ENSG00000148655","protein_coding"
"920","POLR3A",27.226064919047,0.106583366861956,0.137745299419055,0.773771354169427,0.439066015348578,0.673071234109476,"ENSG00000148606","protein_coding"
"921","KCNMA1",84.832820342099,0.750139897214762,0.0940163419088189,7.97882455310035,1.47733388152902e-15,6.37143182161761e-14,"ENSG00000156113","protein_coding"
"922","DLG5",15.2006864498159,0.0316442187973253,0.180767096910736,0.175055191669928,0.861036266386501,0.938323347150737,"ENSG00000151208","protein_coding"
"923","RPS24",1013.17527326545,-0.0586535661795081,0.0606131143951927,-0.967671217108092,0.333208597320673,0.574689926743723,"ENSG00000138326","protein_coding"
"924","PPIF",39.0932196543096,0.359471942120799,0.120075764397482,2.99370937944524,0.00275608329914452,0.0191873242026007,"ENSG00000108179","protein_coding"
"925","ZCCHC24",49.1217648965467,-0.546828446180349,0.119582042702229,-4.57283078481945,4.81178730367272e-06,7.0541182250285e-05,"ENSG00000165424","protein_coding"
"926","ZMIZ1",11.3192100998614,-0.0235783060424,0.206223228358002,-0.114333900357084,0.908973110092712,0.957506749597805,"ENSG00000108175","protein_coding"
"927","NUTM2B-AS1",13.8528739772606,-0.0636348177630029,0.201049937137725,-0.316512497685644,0.751613540620712,0.879567307205305,"ENSG00000225484","antisense"
"928","ANXA11",133.821919300532,-0.218594130293296,0.0751568101827849,-2.90850728978072,0.00363158709693115,0.0238761631158119,"ENSG00000122359","protein_coding"
"929","FAM213A",48.2968605750108,0.637012888094791,0.113755704388818,5.59983247888365,2.14559046256009e-08,4.58674064878119e-07,"ENSG00000122378","protein_coding"
"930","TSPAN14",26.3414940335937,-0.0189753295774129,0.169093931270899,-0.112217685370466,0.910650806841415,0.958427429793697,"ENSG00000108219","protein_coding"
"931","GHITM",190.44746374702,-0.0709724457375545,0.0785058508560435,-0.904040208005603,0.365974081325445,0.606116484767169,"ENSG00000165678","protein_coding"
"932","NRG3",56.5630896523284,-0.228446397977606,0.126968887156829,-1.79923131637307,0.0719820976100317,0.219772737241339,"ENSG00000185737","protein_coding"
"933","CCSER2",93.0710837817399,0.191004110888378,0.0860541710414423,2.21957992944228,0.0264472959443872,0.109755597148275,"ENSG00000107771","protein_coding"
"934","WAPL",28.8637021556349,-0.322433063786247,0.134205686735979,-2.40252907032595,0.0162821403664125,0.0766862966590782,"ENSG00000062650","protein_coding"
"935","LDB3",3222.02266689864,0.0786365080166891,0.062172871151817,1.26480419127935,0.205941528567639,0.429930903881579,"ENSG00000122367","protein_coding"
"936","BMPR1A",16.2169230601517,-0.170801414848779,0.174019093070887,-0.981509625378879,0.326341490146665,0.568263186363372,"ENSG00000107779","protein_coding"
"937","MMRN2",12.6825686605914,-0.0743391526839441,0.198870561895774,-0.373806721192373,0.70854811863821,0.85879735230109,"ENSG00000173269","protein_coding"
"938","GLUD1",29.4431302004779,-0.0633640319866504,0.138122048797192,-0.458753924796536,0.646410885238045,0.81971685218819,"ENSG00000148672","protein_coding"
"939","FAM35A",20.8057439002917,-0.113883286474799,0.160044151017521,-0.711574185940301,0.476728496824941,0.704596929557165,"ENSG00000122376","protein_coding"
"940","ATAD1",91.1114872532859,0.222835357428404,0.0903329254604888,2.46682321304729,0.0136317640921423,0.0668343860115739,"ENSG00000138138","protein_coding"
"941","PTEN",145.733443756876,-0.00296549813730337,0.0714131741460695,-0.041525925331896,0.966876625249665,0.987238927199176,"ENSG00000171862","protein_coding"
"942","IFIT1",25.9079380239325,0.365619418418544,0.14918992167961,2.4506978373762,0.0142579586324473,0.0693090020547145,"ENSG00000185745","protein_coding"
"943","PANK1",33.7245891456491,0.472932499833384,0.135506988919886,3.49009673672986,0.000482845730384811,0.00437154734404116,"ENSG00000152782","protein_coding"
"944","RP11-94M14.2",16.8501141159898,-0.409985908561004,0.213062669992987,-1.92425030895604,0.0543232158581565,0.182421736186421,"ENSG00000224750","lincRNA"
"945","RPP30",18.171270154205,0.115789943311626,0.167948649528523,0.689436584555338,0.490548567512953,0.713228003491,"ENSG00000148688","protein_coding"
"946","ANKRD1",75.1751055189779,-0.850434642421075,0.33157540239751,-2.56483031090928,0.0103226274393072,0.0546951788177007,"ENSG00000148677","protein_coding"
"947","PCGF5",58.3745920257032,-0.171592784267619,0.10368657378845,-1.65491806699792,0.0979411188887332,0.271598960716495,"ENSG00000180628","protein_coding"
"948","PPP1R3C",568.747075966281,-0.619557962853758,0.0762722025618323,-8.12298507246458,4.54855282917759e-16,2.07001011575702e-14,"ENSG00000119938","protein_coding"
"949","TNKS2",91.6885574196906,-0.323381911606329,0.0985937186271193,-3.27994436267646,0.00103827559997574,0.00846365758309891,"ENSG00000107854","protein_coding"
"950","BTAF1",12.5166803335786,-0.128188807812645,0.206627256042077,-0.620386730521847,0.535003206496415,0.743382106442136,"ENSG00000095564","protein_coding"
"951","CPEB3",143.98446103151,0.10786657218221,0.069827467142827,1.54475848252632,0.122404693079849,0.312045770622944,"ENSG00000107864","protein_coding"
"952","MARCH5",15.3033970090368,-0.0125408508020395,0.189102700567265,-0.0663176716377913,0.947124914263198,0.978519862674708,"ENSG00000198060","protein_coding"
"953","IDE",49.7758642789678,0.018954612044102,0.109330126019169,0.173370439916796,0.862360258770879,0.938888403006531,"ENSG00000119912","protein_coding"
"954","EXOC6",46.2099347934193,0.524270549872728,0.111437906631243,4.70459797497438,2.54366691679795e-06,3.92285263800565e-05,"ENSG00000138190","protein_coding"
"955","FRA10AC1",58.2314029120683,0.297316652176869,0.09862704091485,3.0145551303071,0.00257356434135705,0.0182337156486978,"ENSG00000148690","protein_coding"
"956","PLCE1",14.3016393067429,-0.285517960784934,0.195763303093477,-1.45848561131296,0.14470673833193,0.348366563011602,"ENSG00000138193","protein_coding"
"957","NOC3L",17.6417038288601,0.105548711835801,0.168570515618721,0.626139817205847,0.531223237622826,0.741134846094814,"ENSG00000173145","protein_coding"
"958","PDLIM1",59.3425846753679,3.2969084491132,0.166675976988779,19.780345726338,4.396657984276e-87,1.30457635709437e-84,"ENSG00000107438","protein_coding"
"959","SORBS1",148.95379540633,0.395464460545445,0.0785409466891058,5.03513743106307,4.77506123813609e-07,8.37385443605048e-06,"ENSG00000095637","protein_coding"
"960","ENTPD1",17.4070294040168,-0.159141103280555,0.202780038735763,-0.784796690407618,0.432572780883971,0.667392863684963,"ENSG00000138185","protein_coding"
"961","ZNF518A",15.708235085402,0.334275899336721,0.178986293801009,1.86760612915063,0.0618169914779131,0.198338426809325,"ENSG00000177853","protein_coding"
"962","TM9SF3",71.3498299102529,0.0343769976174605,0.0921340128650392,0.373119508729279,0.709059499576132,0.859023904598358,"ENSG00000077147","protein_coding"
"963","FRAT2",16.8159435319243,0.0384847272468009,0.191549204998786,0.200913009516509,0.840766595008667,0.927544110912298,"ENSG00000181274","protein_coding"
"964","LCOR",77.7972431947288,-0.0841926669590688,0.095083040237667,-0.885464608079665,0.375906099841535,0.616509274513489,"ENSG00000196233","protein_coding"
"965","MMS19",39.103557141233,-0.189342843372396,0.124168921145983,-1.52488111859962,0.127288752136402,0.32007727571113,"ENSG00000155229","protein_coding"
"966","ANKRD2",196.44313167534,1.04735007070494,0.29715104054928,3.52463874522843,0.000424060674565583,0.00390283136963709,"ENSG00000165887","protein_coding"
"967","RP11-548K23.11",16.1221933636444,-0.115226104322865,0.19274429296119,-0.59781850114787,0.549961044415547,0.75375470785844,"ENSG00000249967","protein_coding"
"968","R3HCC1L",14.5135621428483,-0.266863735339781,0.193758715410832,-1.37729925992718,0.168419743957341,0.3818269134094,"ENSG00000166024","protein_coding"
"969","GOT1",271.87856198024,0.140864815645938,0.0837172602243521,1.68262572459296,0.0924475685491161,0.261148539031738,"ENSG00000120053","protein_coding"
"970","HPS1",16.1655764664711,0.320532952469324,0.178635544810851,1.79434027426469,0.0727588735485043,0.221212686082741,"ENSG00000107521","protein_coding"
"971","DNMBP",13.9377877215164,0.242706395944531,0.194129508342298,1.25022928259098,0.211215802824665,0.437042908048358,"ENSG00000107554","protein_coding"
"972","SLC25A28",26.1076833074245,-0.181543033376883,0.144678860020218,-1.25479999878015,0.209551373048674,0.434568656772454,"ENSG00000155287","protein_coding"
"973","COX15",20.2416861187004,-0.0504435986585294,0.159604590440208,-0.316053557854447,0.751961856677715,0.879567307205305,"ENSG00000014919","protein_coding"
"974","CHUK",13.3204509904708,-0.361582095868134,0.196915713009437,-1.83622774608548,0.0663239807365194,0.208030143384144,"ENSG00000213341","protein_coding"
"975","CWF19L1",17.8584498625573,-0.116945267654188,0.169382075078852,-0.690422924620249,0.489928264380701,0.712778956922372,"ENSG00000095485","protein_coding"
"976","BLOC1S2",42.3428750564306,-0.128662852167699,0.126465415515949,-1.017375791182,0.308974693982923,0.548844415700509,"ENSG00000196072","protein_coding"
"977","SEC31B",44.2025054804012,0.459184304634103,0.117790897203168,3.89830042504976,9.68701903134014e-05,0.0010614225579687,"ENSG00000075826","protein_coding"
"978","HIF1AN",83.3041367143668,0.107754216175145,0.0977640114775907,1.10218693511614,0.270380410690508,0.506672184159804,"ENSG00000166135","protein_coding"
"979","LBX1",21.6661418776129,-0.253047031505191,0.162342367753274,-1.55872453387996,0.119061592423167,0.307016617391057,"ENSG00000138136","protein_coding"
"980","SLF2",56.0366463048872,-0.000667721151971688,0.103683682814322,-0.0064399829736705,0.994861672530801,0.997567525942354,"ENSG00000119906","protein_coding"
"981","MRPL43",48.5448288253681,0.0170814204871315,0.113271432440936,0.150800781088722,0.880132870093348,0.9453912371028,"ENSG00000055950","protein_coding"
"982","LZTS2",13.7214218565977,0.0232698715048324,0.201194156483728,0.115658784089558,0.907922972493625,0.957506749597805,"ENSG00000107816","protein_coding"
"983","BTRC",14.6251885704116,-0.117966017917334,0.185373223552883,-0.636370321756207,0.5245350800088,0.736421542344572,"ENSG00000166167","protein_coding"
"984","POLL",21.3316039385869,0.557391858706568,0.163209076499976,3.41520135190919,0.000637348783887685,0.00554912356675921,"ENSG00000166169","protein_coding"
"985","FBXW4",27.3987124993222,-0.207311457668655,0.137829636775546,-1.50411379234975,0.132552069584068,0.329285793351964,"ENSG00000107829","protein_coding"
"986","NPM3",13.2548118902,0.162641436026238,0.203982188785234,0.797331556224637,0.425258497965762,0.660504090852182,"ENSG00000107833","protein_coding"
"987","MGEA5",122.762256268885,-0.0309858421243556,0.0915459145888566,-0.338473237866667,0.735006591314785,0.87211450651074,"ENSG00000198408","protein_coding"
"988","C10orf76",26.5507395233011,0.410044046535965,0.148213966235062,2.76656820508837,0.00566497333445147,0.034054110368688,"ENSG00000120029","protein_coding"
"989","LDB1",19.3449190168857,0.518958673590425,0.162901221564858,3.18572610202192,0.00144391226755818,0.011180523174057,"ENSG00000198728","protein_coding"
"990","NOLC1",21.5096844830447,-0.0296936502671033,0.157468857114846,-0.188568398927586,0.850431102427856,0.933209751155301,"ENSG00000166197","protein_coding"
"991","GBF1",23.9546234378986,0.153077356944392,0.155724044261165,0.983003990621163,0.325605474605506,0.567537029017934,"ENSG00000107862","protein_coding"
"992","CUEDC2",118.836831748252,0.0533567315131463,0.0976908927759451,0.546179177986636,0.58494277757171,0.778594208510128,"ENSG00000107874","protein_coding"
"993","ACTR1A",56.4872758162644,0.0915870428966014,0.107329290044746,0.853327575896745,0.393477671925077,0.633011791442251,"ENSG00000138107","protein_coding"
"994","SUFU",18.0087348781386,-0.098569450805396,0.174987697549639,-0.563293603982842,0.573234972724665,0.770289978778059,"ENSG00000107882","protein_coding"
"995","TRIM8",69.6167117022055,-0.0829404315466797,0.0977218821685077,-0.848739603722127,0.396026203790838,0.635953694021218,"ENSG00000171206","protein_coding"
"996","WBP1L",29.2670895904437,-0.357799087383366,0.134911269013164,-2.65210675135265,0.00799912470043963,0.0449186275759736,"ENSG00000166272","protein_coding"
"997","BORCS7-ASMT",16.1872937130397,-0.410283790894785,0.183919919728282,-2.2307740863574,0.025696097289558,0.107387971658558,"ENSG00000270316","protein_coding"
"998","NT5C2",67.4964506385503,0.770038401549616,0.0990491793466487,7.77430370073702,7.58635325994589e-15,3.10914742996015e-13,"ENSG00000076685","protein_coding"
"999","USMG5",165.40125836556,0.00964140781466714,0.0801276619441652,0.120325585206586,0.904225237286573,0.9571265425502,"ENSG00000173915","protein_coding"
"1000","PDCD11",30.9544313438967,0.0426747125319533,0.130256721021672,0.327620042921647,0.743198965572783,0.875365183648604,"ENSG00000148843","protein_coding"
"1001","NEURL1",98.8747752400677,-0.160761366252801,0.101495530148225,-1.58392557798381,0.113210655942111,0.29748375691767,"ENSG00000107954","protein_coding"
"1002","SH3PXD2A",34.084299758965,0.838763931638708,0.138049898990487,6.07580257408598,1.23369117962401e-09,3.13408259262018e-08,"ENSG00000107957","protein_coding"
"1003","SLK",52.0829974240242,-0.139678516202222,0.1067891757265,-1.30798384060904,0.19087879029129,0.410102846434299,"ENSG00000065613","protein_coding"
"1004","GSTO1",66.0741358598346,0.41039662203389,0.0999225554860036,4.10714698035696,4.00576342135331e-05,0.000474676566447266,"ENSG00000148834","protein_coding"
"1005","MXI1",44.1642811724247,-0.0579473264411221,0.110898840055179,-0.522524188821902,0.601305409268613,0.790585523919634,"ENSG00000119950","protein_coding"
"1006","SMNDC1",24.8762688502398,-0.0174519327167424,0.155694835062923,-0.112090633640411,0.910751543895358,0.958427429793697,"ENSG00000119953","protein_coding"
"1007","SMC3",42.3208695749351,-0.0506528099883809,0.129769857479089,-0.390328008155075,0.696294015054348,0.852047014792668,"ENSG00000108055","protein_coding"
"1008","RBM20",33.0035528882593,0.0940145192096607,0.133758219332909,0.70286909977225,0.48213732959235,0.708003017057712,"ENSG00000203867","protein_coding"
"1009","PDCD4",14.085652181124,0.114044928499854,0.201120536247617,0.567047655240154,0.570681804779505,0.768445802624479,"ENSG00000150593","protein_coding"
"1010","SHOC2",29.6196020746249,-0.0216299928269914,0.132377563361698,-0.163396215171988,0.870206482693641,0.941542766302372,"ENSG00000108061","protein_coding"
"1011","GPAM",18.8244675068182,0.802204388331247,0.166578367926808,4.81577769259765,1.46627694435899e-06,2.39051480730878e-05,"ENSG00000119927","protein_coding"
"1012","VTI1A",27.8382738578721,-0.133392184041877,0.147715954837709,-0.903031660922687,0.366509091673853,0.606596261052352,"ENSG00000151532","protein_coding"
"1013","TCF7L2",74.2123197700812,0.136407969706962,0.0935751391416679,1.45773728960688,0.144912969382816,0.348561740234025,"ENSG00000148737","protein_coding"
"1014","NRAP",1675.59271539969,0.469507846813987,0.068066788412175,6.89775230720313,5.28317571069277e-12,1.72645803620788e-10,"ENSG00000197893","protein_coding"
"1015","NHLRC2",27.5266281591939,0.219564166460354,0.142389229906256,1.541999817015,0.123073638061458,0.313301388860636,"ENSG00000196865","protein_coding"
"1016","CCDC186",34.5199672627336,0.278352597576445,0.130397572429243,2.13464554892298,0.0327899738660738,0.127884346024466,"ENSG00000165813","protein_coding"
"1017","ABLIM1",35.3681250356988,0.880016539500355,0.153173881241887,5.74521277626087,9.18054688989772e-09,2.05124388039944e-07,"ENSG00000099204","protein_coding"
"1018","FAM160B1",15.8836617869885,-0.128621143011994,0.185001968569201,-0.695242023675453,0.486903640586614,0.711554611085796,"ENSG00000151553","protein_coding"
"1019","ATRNL1",23.705914229561,-1.47590638684063,0.201575847483689,-7.32184140741394,2.44591119001385e-13,9.07188460376138e-12,"ENSG00000107518","protein_coding"
"1020","RAB11FIP2",25.3481518371544,-0.0956312174974916,0.152168706842291,-0.628455215805997,0.529705775506702,0.740860890514924,"ENSG00000107560","protein_coding"
"1021","FAM204A",35.1850882949786,-0.165772727303942,0.123900155591373,-1.33795414955463,0.180911383664212,0.397512039105784,"ENSG00000165669","protein_coding"
"1022","CACUL1",90.2672412741627,-0.236756785851219,0.0889134261848285,-2.66277879517388,0.00774983411093938,0.043817278532735,"ENSG00000151893","protein_coding"
"1023","NANOS1",28.5584135748451,-3.0656030550105,0.215887808129257,-14.1999823036559,9.16355481163428e-46,1.11434835397874e-43,"ENSG00000188613","protein_coding"
"1024","EIF3A",243.627647116095,0.00521079249908243,0.0911370759535146,0.0571753311653343,0.954405528884903,0.982321057070865,"ENSG00000107581","protein_coding"
"1025","FAM45A",14.0923719358821,-0.0537909793425468,0.189006453687178,-0.28459863826436,0.775951654634983,0.893724008413093,"ENSG00000119979","protein_coding"
"1026","SFXN4",59.8229463862446,0.136590033181082,0.0992599382139726,1.37608420515675,0.168795564997293,0.382211691437705,"ENSG00000183605","protein_coding"
"1027","PRDX3",31.4743969979442,-0.0144140550835771,0.141402200324677,-0.101936568529207,0.918807023644133,0.961756162012793,"ENSG00000165672","protein_coding"
"1028","GRK5",29.4667522871595,0.0172690630855611,0.136230830802474,0.126763251635748,0.899127781988903,0.954964263022725,"ENSG00000198873","protein_coding"
"1029","TIAL1",37.3859958509213,-0.138507579209117,0.123182016568551,-1.12441396128661,0.260837451974273,0.496126209934655,"ENSG00000151923","protein_coding"
"1030","BAG3",134.5200830086,0.20076124787827,0.0800444825693735,2.50812100264715,0.0121375095333888,0.0615841625982752,"ENSG00000151929","protein_coding"
"1031","MCMBP",15.3271881118074,-0.0150072251415789,0.190934249040683,-0.0785989167317031,0.937351649197647,0.9718063639061,"ENSG00000197771","protein_coding"
"1032","SEC23IP",38.2807100976368,-0.163912368022713,0.124556611119865,-1.31596682463506,0.188185177855785,0.406037710684763,"ENSG00000107651","protein_coding"
"1033","ATE1",24.0353978094647,0.148529350128379,0.143333420832505,1.03625064737655,0.300085223926464,0.539513376414568,"ENSG00000107669","protein_coding"
"1034","TACC2",182.710871779575,-0.132336478659976,0.0675275468129631,-1.95974065260388,0.0500261110152545,0.172441306464293,"ENSG00000138162","protein_coding"
"1035","PLEKHA1",38.5590073032411,-0.188717185949662,0.127587063651212,-1.47912476820976,0.139106971621066,0.339662776657363,"ENSG00000107679","protein_coding"
"1036","PSTK",18.3797874884146,-0.287990842538627,0.196831755219783,-1.46313201453219,0.143431259206722,0.34612006532058,"ENSG00000179988","protein_coding"
"1037","ACADSB",44.7298301113123,0.367499581124165,0.111529196575793,3.29509753864693,0.000983875232795313,0.00808237705080358,"ENSG00000196177","protein_coding"
"1038","BUB3",43.8441320980812,-0.0199547370668533,0.111888301849311,-0.178345159744475,0.858451914914263,0.937849234879823,"ENSG00000154473","protein_coding"
"1039","CHST15",15.2841127351012,-1.00047491065315,0.209119923456393,-4.78421612879831,1.71655903521282e-06,2.74427476793291e-05,"ENSG00000182022","protein_coding"
"1040","FAM175B",15.7110166056355,0.129514106790069,0.179621649183799,0.72103840143202,0.470885888237693,0.700226878209482,"ENSG00000165660","protein_coding"
"1041","ZRANB1",90.4764643292182,-0.0965959376365519,0.0914471171594756,-1.05630380308323,0.290829439022893,0.5309802556416,"ENSG00000019995","protein_coding"
"1042","CTBP2",29.6812890523552,-0.106779371950058,0.135677204516608,-0.787010407020782,0.431275774011885,0.666084466296098,"ENSG00000175029","protein_coding"
"1043","EDRF1",18.3416575484444,-0.234725406438927,0.168635998324942,-1.39190569493139,0.163950957100767,0.375438438981882,"ENSG00000107938","protein_coding"
"1044","UROS",49.425499223844,0.00850428758629314,0.109757436696034,0.0774825637541552,0.938239661678789,0.972591085848695,"ENSG00000188690","protein_coding"
"1045","BCCIP",37.8030322368221,-0.0336461761207502,0.127763593835775,-0.263347132861637,0.792283034570716,0.90431690266896,"ENSG00000107949","protein_coding"
"1046","DHX32",12.7937284577431,0.0159454974972434,0.201969840115838,0.0789498941430957,0.937072477274185,0.971652730838678,"ENSG00000089876","protein_coding"
"1047","DOCK1",33.4338305609601,-0.0767382068823664,0.130317540331177,-0.588855549969337,0.555958177950508,0.756890691428103,"ENSG00000150760","protein_coding"
"1048","PTPRE",33.4911664861567,-0.342089586983277,0.148497211642131,-2.30367683810584,0.0212407909699286,0.093621026390333,"ENSG00000132334","protein_coding"
"1049","MGMT",24.9482901043151,0.147503999462088,0.157393867417112,0.937164845636491,0.348673769716195,0.590381653447783,"ENSG00000170430","protein_coding"
"1050","GLRX3",20.7091105681003,-0.034893530503231,0.169963588323936,-0.205300034244552,0.837337717304322,0.925550765454249,"ENSG00000108010","protein_coding"
"1051","PPP2R2D",48.4374642535,0.0317236713116424,0.123212400926205,0.257471415808564,0.796814878547187,0.906977561617774,"ENSG00000175470","protein_coding"
"1052","BNIP3",50.4597588489869,0.105204866313435,0.119515698652365,0.880259811051635,0.3787185787368,0.619068844660552,"ENSG00000176171","protein_coding"
"1053","STK32C",14.922667943198,-0.243630155379902,0.187524458688009,-1.29919135394086,0.193878267942472,0.413986468508133,"ENSG00000165752","protein_coding"
"1054","INPP5A",126.115899346726,0.168549771048252,0.0801411635464174,2.10316101725462,0.0354516966553775,0.135069689671079,"ENSG00000068383","protein_coding"
"1055","TUBGCP2",39.3202148978814,-0.0475749373218349,0.12427109849466,-0.382831872399353,0.701844427757942,0.85489030625754,"ENSG00000130640","protein_coding"
"1056","ECHS1",124.695077247402,0.37256597280457,0.083305431591181,4.47228908953893,7.73867119937426e-06,0.00010729993076067,"ENSG00000127884","protein_coding"
"1057","RIC8A",15.9760890706236,0.143930032450339,0.188625268842461,0.763047460892149,0.445435091606898,0.679033688004605,"ENSG00000177963","protein_coding"
"1058","SIRT3",20.6522107845685,0.249374055882665,0.16701769067904,1.49309965231102,0.135411103556038,0.334047078875521,"ENSG00000142082","protein_coding"
"1059","PSMD13",56.0612899125196,-0.0359486785110344,0.100908711330185,-0.356249505490226,0.721653720601467,0.867600787871847,"ENSG00000185627","protein_coding"
"1060","IFITM3",22.8737840506405,0.702407250870137,0.182710064578858,3.84438182148952,0.00012085670908312,0.00128994973809868,"ENSG00000142089","protein_coding"
"1061","PTDSS2",16.9587881815847,-0.172503293379373,0.175472643796632,-0.983077986670668,0.325569057610502,0.567537029017934,"ENSG00000174915","protein_coding"
"1062","RNH1",30.4922697201016,-0.147910135533303,0.137740497401465,-1.07383186734252,0.282898044383798,0.520728956138713,"ENSG00000023191","protein_coding"
"1063","HRAS",33.9353317365422,-0.500802557485885,0.127718042608721,-3.92115747514351,8.81246467852623e-05,0.000977142944473955,"ENSG00000174775","protein_coding"
"1064","PHRF1",11.771635691455,0.0227289269215639,0.208055413979292,0.109244582906293,0.913008499844488,0.958762323307816,"ENSG00000070047","protein_coding"
"1065","DEAF1",15.0945682499007,-0.567008249213023,0.187986044586369,-3.01622522278516,0.00255943074180805,0.0181514005562868,"ENSG00000177030","protein_coding"
"1066","TALDO1",23.1621344426194,0.268697303625183,0.148788959449654,1.80589544156402,0.0709346732788596,0.217525178330955,"ENSG00000177156","protein_coding"
"1067","PDDC1",17.1196666646177,-0.145828478560949,0.182369301617319,-0.799632817956136,0.423923567483525,0.659397153196223,"ENSG00000177225","protein_coding"
"1068","RPLP2",603.082840296642,-0.261671214968867,0.0684795996343182,-3.82115573639733,0.000132827736653129,0.00140759450070416,"ENSG00000177600","protein_coding"
"1069","PNPLA2",166.776086651151,0.196815938312534,0.0836107538247038,2.35395483606299,0.0185748677836431,0.084377445939415,"ENSG00000177666","protein_coding"
"1070","CD151",33.2590002076651,-0.0223407696508846,0.134969815260955,-0.165524192262472,0.868531409787895,0.94111167739548,"ENSG00000177697","protein_coding"
"1071","POLR2L",141.166222858218,0.0215716447240804,0.0833127216179575,0.258923779047818,0.795694050639461,0.906327293829733,"ENSG00000177700","protein_coding"
"1072","CHID1",36.946975265315,0.239702559205662,0.131484083130238,1.82305381380826,0.0682952408328705,0.211972425313068,"ENSG00000177830","protein_coding"
"1073","AP2A2",19.1089121966961,-0.0767895505045473,0.165072101267162,-0.465187938573984,0.641796875409447,0.816635145967104,"ENSG00000183020","protein_coding"
"1074","TOLLIP",27.6598135169293,0.167191052130998,0.151241504328855,1.10545747923442,0.268961409296916,0.505486631407277,"ENSG00000078902","protein_coding"
"1075","MOB2",16.7601652336669,-0.0503732877202996,0.185786603944491,-0.271135198398643,0.786287050743965,0.900129681583685,"ENSG00000182208","protein_coding"
"1076","CTSD",119.627191903367,0.383791620480075,0.0936728731767992,4.09714795184837,4.18271587428832e-05,0.000491717691845812,"ENSG00000117984","protein_coding"
"1077","TNNI2",5097.8171829548,-4.30830274331676,0.164933232418254,-26.1214958328794,2.0781571649349e-150,5.13858994982903e-147,"ENSG00000130598","protein_coding"
"1078","TNNT3",4320.30575490908,-4.35409673089781,0.184097522969153,-23.6510337601195,1.15175803249501e-123,1.42395684750799e-120,"ENSG00000130595","protein_coding"
"1079","CD81",51.4808680321766,-0.0360726111380445,0.124311602508274,-0.290178956832637,0.771679333963477,0.891508365745209,"ENSG00000110651","protein_coding"
