"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"DDX6",-0.0400614074850587,11.8693862029542,-0.581547196687148,0.573133831515905,0.705671030053958,-7.57592000098202
"PSMB3",-0.037359048706918,14.2331348415134,-0.580994672135412,0.573492662532327,0.705818749597262,-7.57626014264321
"MFAP4",0.0870676554381102,11.5088005078139,0.580201000191914,0.574008317982168,0.706159275452667,-7.5767482074011
"PTBP1",-0.0393051991589548,11.1173757584426,-0.57962283049618,0.574384118467255,0.706327536442255,-7.5771033561603
"MYO1D",-0.0555951432712085,11.7653094112361,-0.577927341361567,0.575486928096778,0.707018421291106,-7.57814291866663
"ADPRH",-0.0659521102385394,10.7117048950855,-0.577719826634053,0.575621982309177,0.707018421291106,-7.57826995681108
"DRG2",-0.0346694660606843,10.1586528184875,-0.577655685707506,0.575663729822809,0.707018421291106,-7.5783092144923
"PABPC4",0.0356181609411301,13.3183200645078,0.572772140133321,0.578847105034906,0.710632819018757,-7.58128618897879
"C9",-0.0508108585444518,11.7743564392383,-0.57116781714345,0.5798949638005,0.711623595527608,-7.58225899248552
"TBC1D17",0.0397086917063287,12.7518286948715,0.57049708836,0.580333350876135,0.711865940987537,-7.58266493814818
"NUDT19",-0.0574405250167782,12.7014600243045,-0.569670480511426,0.580873865375537,0.712233307960462,-7.58316460992362
"CLINT1",-0.0636659971794931,10.7893356272669,-0.569139121661181,0.581221460940262,0.71236392247137,-7.58348544860712
"TBCEL",-0.0471953234309019,10.7783367153328,-0.568047392441442,0.581935980782411,0.712757737463731,-7.58414376005334
"CAPNS1",-0.0431215227710577,13.6662104704574,-0.567748100778365,0.582131944812769,0.712757737463731,-7.58432402500352
"CDH13",0.0439746463816029,13.4304909754276,0.567542798954346,0.582266388574432,0.712757737463731,-7.58444762771718
"SEC23A",-0.0409996128521755,12.4721918499183,-0.565826073215279,0.583391253231072,0.713838986872802,-7.58547954290481
"PSME1",0.0658002405015132,14.1092407014384,0.564863483291812,0.584022487640081,0.714190037296101,-7.58605686402615
"PARP1",0.028537014377493,11.8611149830708,0.564651528358931,0.584161529659789,0.714190037296101,-7.586183861466
"AAMDC",-0.162197462876104,15.7687940911787,-0.56388458044189,0.584664793760571,0.714509704533701,-7.58664302031893
"IGKV3-7",0.0954388519541531,14.0580223835627,0.56192161088771,0.585953929807295,0.715789112269763,-7.58781554130699
"NCAM1",-0.0834878509314532,12.5782081489625,-0.561425979337102,0.586279663987059,0.715869127371858,-7.58811098323613
"ERAP1",-0.16838846524656,11.4780225709582,-0.56108480247461,0.586503944963543,0.715869127371858,-7.58831421332493
"MT-CO1",0.0844783180232724,13.7360181589378,0.559905083213998,0.587279814117588,0.716520169577817,-7.58901604434113
"COA7",-0.0399473652234565,11.3446948514997,-0.559167015164736,0.587765498608955,0.716660825676199,-7.58945442345149
"ILF2",-0.0310130725690403,12.5338644717315,-0.558412020754329,0.588262542075904,0.716660825676199,-7.58990229237296
"RPL19",0.0490151212705836,10.1642345649215,0.557817789223769,0.588653905602427,0.716660825676199,-7.59025439442109
"GLIPR2",0.0488859337552761,9.63272733266015,0.557817251146007,0.588654260045386,0.716660825676199,-7.59025471309006
"RPS26",0.034641095854397,13.002477461764,0.557578879225816,0.588811291691123,0.716660825676199,-7.59039585701055
"C5",0.0810647816489887,9.97147175729419,0.557197452221736,0.589062609544071,0.716660825676199,-7.59062158791376
"SSB",0.0302039716104741,11.4445639978682,0.556806750667874,0.589320097203033,0.716660825676199,-7.59085265660896
"HBZ",0.122515565933863,12.2600780852862,0.556783687996268,0.589335298271798,0.716660825676199,-7.59086629155805
"CLASP1",0.048044610035527,11.0160559254335,0.555841780775302,0.589956305543481,0.717120889708345,-7.59142270437522
"LCN1",0.0903805715431947,12.8600199329508,0.55513676421284,0.590421355261746,0.717391079275682,-7.59183859757505
"BNIP1",0.0923161513307065,12.2665071904896,0.55438842782422,0.590915191921851,0.717423173198336,-7.5922795008345
"RPL38",-0.0424566270871694,12.8911994393933,-0.554360941663933,0.590933334539679,0.717423173198336,-7.59229568439407
"UBXN4",0.0419656508773709,9.23218028037594,0.553652437970842,0.591401093626899,0.71769619370328,-7.59271258268601
"COPE",-0.0630616500945642,10.7125215881687,-0.552276360175828,0.592310147654641,0.71823647060129,-7.59352085843588
"GPX1",0.0612102391943772,13.0794629608694,0.552242670845791,0.592332412472198,0.71823647060129,-7.59354062295874
"FLNC",0.0836516668812131,19.2664833135155,0.551700980769335,0.59269046855769,0.718375855040186,-7.59385826013133
"TSG101",-0.0318576820450023,11.1385727343956,-0.551241194034573,0.592994476071687,0.718449641981072,-7.59412763988387
"TMUB1",0.080227724449232,10.8755833265036,0.550720650434693,0.593338754560951,0.718572139232628,-7.59443236003883
"UBAP2L",-0.038145283337748,12.0124967445577,-0.549562222083257,0.594105295943774,0.718685930475985,-7.59510951525805
"PCBP2",-0.0435315871136321,13.6005904497738,-0.549485641606562,0.594155988183297,0.718685930475985,-7.59515423267531
"MMRN2",0.086473854735809,11.628944425381,0.551272025839712,0.594162344552566,0.718685930475985,-7.53411650330413
"APOC1",-0.0889408408100252,12.416280059387,-0.548813845587999,0.594600779059758,0.718823997878647,-7.59554626040547
"ANKRD35",-0.0778232961079066,11.5277376827147,-0.54856889357112,0.594763003320911,0.718823997878647,-7.5956890899277
"CMA1",0.144119709207212,10.8000966666885,0.547945382500001,0.595176040431702,0.719029108534619,-7.59605238245722
"GIPC1",-0.0350384766150444,10.6578442810786,-0.547079192506162,0.595750086530378,0.719428486186051,-7.59655642580313
"SYNCRIP",-0.0339827322906761,13.137779017094,-0.546386519484342,0.596209347027852,0.719688978949061,-7.59695895615753
"APOE",0.0506187175753698,11.320569673938,0.545919847915801,0.596518866986552,0.71976857980615,-7.59722987955167
"RAB5C",0.0372453265821839,11.2710321527955,0.544645168998889,0.59736472576653,0.720495005975549,-7.59796877214025
"L2HGDH",0.0888414373648878,13.3321819494312,0.542232230695731,0.598967629764253,0.722115350336192,-7.59936300884188
"DCAF6",0.0410611009157318,12.3522502152775,0.541388395214508,0.599528713841828,0.722115350336192,-7.59984921001386
"RPL13",0.0616441742461689,13.4779701604973,0.541207982718644,0.599648709384341,0.722115350336192,-7.59995306718484
"TROVE2",0.0339378993243233,12.0817172297645,0.541152459768701,0.599685641192899,0.722115350336192,-7.59998502322009
"KIF5B",-0.0295049996231569,12.6407777613764,-0.540255130741263,0.60028267511325,0.722177653078972,-7.60050104773285
"PON1",-0.0419118186329612,10.703671514943,-0.539968275286855,0.600473598214571,0.722177653078972,-7.60066583804743
"U2AF2",0.033017767996542,11.5598627251359,0.539732354396624,0.600630644289234,0.722177653078972,-7.60080130585817
"AP2M1",-0.115479331048562,10.4442262622007,-0.541354667474484,0.600714947975673,0.722177653078972,-7.53990997323399
"DIAPH1",-0.0445856421443942,11.3201971146188,-0.539014496274129,0.601108633831053,0.722357060988517,-7.60121316171687
"COL18A1",0.0468207055012186,10.9668979639812,0.538582524746819,0.601396359324388,0.722409041383563,-7.60146074628315
"SNX6",-0.0519874788549348,10.4755573260837,-0.537811594060916,0.601910034356102,0.722732284243105,-7.60190213863879
"SMIM20",0.0950310775131413,12.4882646614383,0.536947494182141,0.602486058347357,0.723130098463217,-7.60239616333203
"SRP54",-0.0456093068110661,15.7541107693941,-0.535774705093954,0.603268315694123,0.723775019438137,-7.60306546950636
"RPS29",0.0614504070227291,11.8960065103963,0.53527454737536,0.603602083367996,0.723828873532397,-7.60335048614158
"TCP1",-0.0437215466299872,13.4595081818845,-0.534973382224798,0.603803104317211,0.723828873532397,-7.60352198458921
"TRIM54",-0.0664340302919957,12.4339597114991,-0.534540813715752,0.604091894462362,0.723881406381297,-7.60376815075015
"NBAS",0.034483241492925,11.8713131989329,0.533808451095429,0.604580994595596,0.724173830170242,-7.60418449389353
"STAT3",-0.059396717520741,10.8441782502583,-0.532322699012333,0.605573863688942,0.725069192544904,-7.60502747272169
"PKIA",0.036796312975806,12.0807190414702,0.531095200723196,0.606394784079942,0.725758034409165,-7.60572224549223
"VAMP3",0.0378877730000013,10.9273813693137,0.530639502631835,0.606699689030351,0.72582898019623,-7.60597978699059
"SNRNP200",-0.0534557027595479,11.2522533946797,-0.530078739540427,0.607075000296769,0.725984065510705,-7.60629641928002
"MAPT",-0.0738277467344819,13.6047650416239,-0.528896166412458,0.607866870774807,0.726636975380079,-7.60696311345298
"FKBP5",0.0718344489611482,11.1568248658738,0.528020282316919,0.60845371795532,0.727044373860886,-7.60745599686176
"SMYD5",0.196232803149213,9.37492827396164,0.528466206876528,0.609287075024251,0.727745879828885,-7.54729122068056
"IDH3B",-0.0494966716849206,12.9102150947565,-0.525291610169799,0.6102837985249,0.72864186854185,-7.60898652698296
"SNRPB",-0.0588765593346654,11.8391736712171,-0.524896551401465,0.610548991052006,0.72866408261659,-7.60920749463276
"IGHG2",-0.138663124199329,14.8779124081916,-0.524225543342449,0.610999555546836,0.728907422947477,-7.60958244709707
"MRPL21",-0.0506929160222072,10.7339808548486,-0.520195218926325,0.613709368576111,0.73184470707926,-7.61182497097521
"HNRNPA2B1",-0.02816586436108,14.6181335877133,-0.518484948416202,0.614861116290403,0.732922387510343,-7.6127716200371
"TPM2",-0.0303337012127827,19.7584912452588,-0.516987918960091,0.615870156663067,0.733829158443292,-7.613597807453
"AIMP1",0.0256413004915803,12.4056566097651,0.516458931343577,0.616226908934228,0.733958289359389,-7.61388920472744
"TRMT10C",-0.0469316072545034,11.3250054090149,-0.51370392721274,0.618086580932113,0.735876650545687,-7.6154022374317
"ERGIC1",-0.0410331324209796,11.2409102320855,-0.507767282735952,0.62210346269948,0.740360745983473,-7.61863643939358
"PPA1",0.0615816778834084,13.4229140616437,0.506268032444958,0.623119947291437,0.741265403077863,-7.61944755060128
"KCTD12",0.0495962133561036,12.6379005928968,0.505906302587394,0.623365322046866,0.741265403077863,-7.61964290850111
"HPR",-0.105615872229475,10.2533542010742,-0.504848629920016,0.624083055921339,0.741420839279539,-7.62021335832963
"TBCB",-0.0476577385319548,11.7599973846579,-0.504261164736279,0.624481885338592,0.741420839279539,-7.62052971314141
"FLG2",0.0704083509540521,11.5992252849007,0.503975152093756,0.624676104721914,0.741420839279539,-7.62068360628357
"SEC24C",-0.0383412273604744,11.1778889876373,-0.503623557593323,0.624914899059782,0.741420839279539,-7.62087267268793
"ADI1",-0.0334526968261883,11.0545753233989,-0.50362080831133,0.624916766482708,0.741420839279539,-7.6208741505913
"ANP32E",-0.0493238754381355,11.4238732855192,-0.503496125803919,0.625001458763225,0.741420839279539,-7.62094116681091
"AP1M1",0.0264894113867022,11.1223000308109,0.502332847162328,0.625791905381603,0.741859752977654,-7.6215656612638
"CARKD",0.0585333942551554,13.2526408496745,0.502212722543521,0.625873558095868,0.741859752977654,-7.62163007054405
"FYCO1",0.0511123243164775,11.1140606107619,0.498797918109487,0.628196914987844,0.744103081394503,-7.62345490243481
"TRIM72",-0.0388610412926056,17.1984354612095,-0.498690929826525,0.628269775999758,0.744103081394503,-7.62351188393392
"COX6B1",0.0421557641383199,13.3816151479121,0.497884860480829,0.628818857892713,0.74445501805808,-7.62394081820367
"SH3GLB1",0.0244355309930331,11.9718027058665,0.496933225033745,0.629467400673737,0.744924376848575,-7.6244463607154
"DYNC1I2",-0.0579367222944978,12.1702796695675,-0.496199244084724,0.629967835421653,0.745218155993189,-7.62483564713917
"SYNPO2L",-0.0319106667327738,15.2059286202307,-0.494881127437075,0.630867028673615,0.745983221180685,-7.62553336714916
"HBD",0.0778572466035676,17.7489865671305,0.494354997337117,0.631226119694171,0.74610927347851,-7.62581136953845
"ARMT1",-0.0243912212415243,12.5997197222502,-0.493971714008687,0.631487778779086,0.74612010647429,-7.62601371527926
"PRKCQ",-0.0442317593689854,10.4013890749122,-0.49319530867455,0.632017976073224,0.746448089247153,-7.62642314175601
"MRPL13",0.0360307896369534,12.16134706486,0.491931403375859,0.632881545682954,0.747169383736768,-7.62708832929328
"SERBP1",0.0317280698385929,11.9982330876633,0.490949491925536,0.633552838499604,0.747192260816435,-7.62760397975928
"COPS2",-0.025722901615115,14.076224070038,-0.490535331699635,0.633836086895889,0.747192260816435,-7.62782118081394
"ACYP1",-0.0370305055739575,9.98338182450193,-0.490026062506205,0.634184465745819,0.747192260816435,-7.62808802053676
"HRG",0.0954861458381657,13.0539840686041,0.48998104613822,0.634215264843639,0.747192260816435,-7.62811159484522
"RPL28",-0.0212981698033374,11.7355815375712,-0.489746810501783,0.634375534874509,0.747192260816435,-7.62823422668573
"COL1A2",-0.0515587609942045,11.7418002102804,-0.489684657137274,0.634418065106069,0.747192260816435,-7.62826675708498
"GLUD1",-0.0422561233549672,12.4486746260668,-0.487801438475504,0.635707368414848,0.748283414665724,-7.62925054283094
"DDAH2",0.0415490123093338,10.3326870365262,0.487292959341266,0.636055704939968,0.748283414665724,-7.62951554918191
"PUM1",-0.111164576698748,15.5885054003031,-0.487084733358215,0.636198378019037,0.748283414665724,-7.62962399501826
"CTF1",-0.061750771475527,9.7709719081275,-0.486822336416935,0.636378190233584,0.748283414665724,-7.62976059045652
"PPOX",0.0519163599126244,9.53239777738355,0.486483148332932,0.636610661411043,0.748283414665724,-7.62993705665225
"FEM1A",-0.0706965224711702,9.01646049365002,-0.486762135005991,0.637450452385713,0.748972599125162,-7.5700217259644
"CALML5",0.0819908071217057,11.7815715430904,0.484384368520354,0.638050026443756,0.749188799589936,-7.63102635426778
"A2M",0.0534937345543955,14.1635413415852,0.484005971435414,0.638309702116195,0.749188799589936,-7.63122226878148
"GSTT1",-0.134365733163531,13.9527017281701,-0.483881607330592,0.638395058330782,0.749188799589936,-7.6312866261387
"GC",-0.0398143280615457,12.3283163040715,-0.481727358889757,0.639874480269921,0.750626871455981,-7.63239892086323
"PLG",-0.0313690400276005,12.0757191617688,-0.48112220903076,0.64029036098914,0.750816673302742,-7.63271052133384
"UCHL3",-0.0403444167344702,14.1358275215839,-0.479393077182299,0.641479397253252,0.751912581865672,-7.63359881090418
"NPEPL1",-0.05027563523333,12.0850617373463,-0.478027856446429,0.642418937016463,0.752658421959162,-7.63429798944391
"CCT4",0.0679826030758157,13.271320230627,0.477728400391465,0.642625109510309,0.752658421959162,-7.63445109636484
"IGKV3D-11",0.0875624707707612,13.8424190025455,0.476606895471785,0.643397535235296,0.753264546996949,-7.63502368698286
"RPL27A",-0.0980191049050525,13.5226644104173,-0.475749419275543,0.643988412406348,0.753468018696706,-7.63546060688772
"GSR",0.0374623099689959,13.7454868049036,0.475614668565682,0.644081291109265,0.753468018696706,-7.63552919948576
"TGFBI",-0.0513452962100907,13.5482056709201,-0.475101634786362,0.644434964794994,0.753531549974314,-7.63579018044426
"CLCC1",0.060837715192406,9.46182323620306,0.474796149120609,0.644645603497484,0.753531549974314,-7.63594545324814
"ENOPH1",0.0315583423775028,12.0321894006155,0.47406671729625,0.645148694338286,0.753821428141414,-7.63631582320428
"MIF",-0.0655691364583166,14.5789870457856,-0.472954638331941,0.645916056784241,0.754419742212424,-7.63687943278
"ROCK1",-0.0562138292794483,12.499200348643,-0.471761162065143,0.646740067005171,0.755083721058981,-7.63748288394652
"MT1X",-0.121007477264326,8.44574192798275,-0.469320700202506,0.64842658024689,0.756753769600932,-7.63871229187367
"GLOD4",0.0654828870427533,13.0044722605219,0.468554852348316,0.648956257243366,0.75707293334155,-7.63909683532691
"RPL31",-0.0507156408041087,15.1811139303703,-0.468060096859775,0.649298549321334,0.75717332803652,-7.63934493910241
"CCT3",-0.0455657971808456,13.8048600741869,-0.467632621131023,0.649594362998201,0.757198241172175,-7.63955910182816
"RPS13",-0.0503853527472611,12.5028472487255,-0.467288705299161,0.649832399192093,0.757198241172175,-7.6397312653116
"IGKV1-5",-0.124774022419521,12.9869917174431,-0.467749203435787,0.650499227903078,0.757521233841032,-7.57979513686108
"NPLOC4",-0.0241586112841521,12.1048231741447,-0.465924016657952,0.650777352368091,0.757521233841032,-7.64041322763503
"ACOT13",0.0502997317764162,13.9577356214286,0.465770366109112,0.650883785241251,0.757521233841032,-7.640489890047
"WBP2",0.0672642514620367,12.2063901537771,0.465407745319469,0.65113500303087,0.757521233841032,-7.6406707198862
"SET",0.0388675103967664,11.821841849496,0.463106723599395,0.652730172768617,0.759078182027258,-7.64181503127001
"SLC35E2B",-0.0635369026133592,13.1419216657387,-0.461896186818141,0.653570103439561,0.759467258797732,-7.64241485268874
"APOC3",0.0513553057443463,11.7738960425001,0.461883712852235,0.65357876112441,0.759467258797732,-7.64242102569749
"CRADD",0.0325697387402624,11.0364202566405,0.458515879904557,0.655918195530916,0.76188611155419,-7.64408181264301
"FAHD1",0.0401144144918639,13.4563163105672,0.458034975343436,0.656252568716198,0.761974986466155,-7.64431800958603
"RANBP6",0.0596697514112883,9.54957089180669,0.457380301037467,0.656707891205087,0.762204170664192,-7.64463917100661
"RPS27A",-0.0395327629115947,17.1665472315386,-0.456507582780693,0.657315089766376,0.762609379764288,-7.64506661109473
"CBX3",0.121158074276908,9.97146208142079,0.455544710502223,0.657985314954054,0.763087364870184,-7.64553729647339
"MDP1",0.039032634938879,12.1561563585818,0.453290032027129,0.659555960565359,0.764608812660116,-7.64663572360215
"SERPINB3",-0.0920857911765296,12.6217874011973,-0.452202226335816,0.660314361025333,0.765187818364651,-7.64716380318965
"NIPSNAP3B",0.185169099197187,13.4489215355562,0.451602863044587,0.660732398708212,0.76537210434448,-7.64745424506695
"TMED1",0.0597740861721121,11.3384998341805,0.449981711216864,0.661863711650349,0.766382158278519,-7.6482379726946
"SRL",0.0402277719847675,17.8525150805052,0.448962956069181,0.66257509902032,0.766747839744514,-7.64872909092198
"MUL1",0.0434983557578423,11.3699812963439,0.448752181827608,0.662722324420485,0.766747839744514,-7.64883056656301
"INADL",0.0389897997617368,10.9813058534181,0.448155392881122,0.663139261497887,0.766747839744514,-7.64911763728228
"ARPC5",0.0514920196759245,12.0306629374083,0.447530636221918,0.663575866175736,0.766747839744514,-7.64941776725448
"CD59",-0.0445626398201142,10.3125986403527,-0.447339974713331,0.663709134120566,0.766747839744514,-7.64950927982974
"PPME1",-0.0335655202622842,12.2594277289779,-0.447301011154277,0.663736370242459,0.766747839744514,-7.64952797670759
"DSG1",-0.127685060061754,16.5640432716049,-0.446276036511902,0.664453026266631,0.767275768901093,-7.6500192533552
"ANK1",0.0505594148846082,11.9784324525844,0.440608255323636,0.668422250131422,0.771557714507168,-7.65271625852229
"GLUL",-0.050610558347282,10.5657602263215,-0.43985179352613,0.668952820124682,0.771672586370886,-7.65307370751689
"ATPAF2",-0.047411389147884,11.964537709459,-0.43972175023863,0.669044049503286,0.771672586370886,-7.65313509691644
"ZW10",0.0341349312491399,11.744560245746,0.439088762978612,0.669488189686608,0.771883574141212,-7.65343366070498
"RPL36",-0.0588222493473349,12.3371087048749,-0.436229926024794,0.671495765616675,0.773896250934975,-7.65477693495185
"PPP2R4",0.0699860580022946,14.0834332733397,0.435698061984719,0.671869556991985,0.774025162148661,-7.65502590703345
"PDLIM5",0.0403482032814182,18.5372610738518,0.435060383382659,0.672317837147236,0.774239754002371,-7.65532402603848
"CA1",0.0650223047991787,16.1284199572069,0.434059714480151,0.673021564672584,0.774314929219791,-7.65579099637764
"PLAA",-0.0255612724831256,11.577274193974,-0.433851454840108,0.673168066117665,0.774314929219791,-7.65588805203421
"DSC1",-0.13010753533254,15.6756753689501,-0.433746385637825,0.673241983059593,0.774314929219791,-7.6559370005906
"YBX3",0.0296894879318206,13.8572348052768,0.433477364004473,0.673431258238532,0.774314929219791,-7.65606227747875
"LOC285556",-0.0446482275776017,12.3941725441304,-0.432511274967848,0.67411116386924,0.774508356278799,-7.65651154362744
"RAB14",0.0289612114522146,11.8329727354254,0.432493486037788,0.674123686074136,0.774508356278799,-7.65651980705077
"SGSH",0.0985958214074323,10.4235942577509,0.43069530114789,0.675390021045684,0.775370729163434,-7.65735341854526
"ISOC2",-0.0325403231297869,12.9576617192441,-0.43068245469867,0.675399071697692,0.775370729163434,-7.65735936190631
"MAPK12",-0.0327234257161777,12.2543995686782,-0.428706464931125,0.676791847907701,0.776667926433886,-7.6582715083476
"PMPCB",0.025724894288226,11.6476651844613,0.423711778882439,0.680318006087828,0.780411377325129,-7.66055906699397
"DNAJA1",-0.0680630491076961,11.0018258941215,-0.42314834900981,0.680716283677847,0.780565237977508,-7.66081549131316
"DSTN",-0.0316281708635202,12.0201556335878,-0.421441074927295,0.681923746404845,0.781296567955547,-7.66159048043138
"CYBA",0.0464268042436409,10.8167231548925,0.421410465566979,0.681945403301756,0.781296567955547,-7.66160434741279
"FBXO7",0.0802849300546402,11.5897417215654,0.421125190209291,0.68214725730129,0.781296567955547,-7.66173353909708
"RPL23A",-0.0210412605237948,12.7116668927995,-0.420183518233996,0.682813747128889,0.781756924744621,-7.66215939048156
"VWA1",0.0374532220728234,10.779280685868,0.419482863862411,0.683309835606585,0.78202190713302,-7.66247564864217
"VASP",-0.0283503066966553,10.7718874526483,-0.417450996957396,0.684749357914576,0.783101716650617,-7.66338989689009
"PPIA",0.0310216792149678,15.6613496837819,0.417197606002151,0.68492897089084,0.783101716650617,-7.66350361023973
"GSTK1",-0.0534716666199504,13.2293103348077,-0.417029176379953,0.68504837141856,0.783101716650617,-7.66357915884377
"RAB6A",-0.0526408262589975,10.556557704006,-0.415576429259486,0.686078605247472,0.783976132446357,-7.66422955907667
"IKBKB",-0.0821620832518555,14.4866332280741,-0.414735256371673,0.686675440117568,0.784354822399464,-7.66460515131408
"RPL13A",-0.0267971001263962,12.594935243241,-0.412072233736189,0.688566404585598,0.786036410172838,-7.66578936076993
"PYCARD",0.153079242740374,11.3571411658609,0.413119940462647,0.688679616222497,0.786036410172838,-7.60579894489176
"PNP",-0.0714662827654351,13.1943583505428,-0.411345080599469,0.689083132355298,0.786193303517338,-7.66611143219023
"HNRNPAB",0.0341840010770529,13.0675892330129,0.410603026948984,0.689610620456676,0.786491464087024,-7.66643953552259
"UFD1L",0.0369570868193634,13.0131855458411,0.409307932965554,0.690531651660338,0.787238051950733,-7.66701079441568
"AK2",-0.0367534228747388,15.0075039897235,-0.407865572879314,0.691558033598314,0.788104122361364,-7.66764495408994
"TRNT1",0.0358510828642977,9.54730055694621,0.406888409056321,0.692253752479125,0.788592844477955,-7.66807334945355
"MRPS16",-0.0417845041088967,11.1219480920197,-0.40651302081078,0.692521099890884,0.788593391205227,-7.66823765754029
"CATSPER2",0.0833102419686593,11.9951240733883,0.409626481910791,0.693514697798506,0.78942062095323,-7.38499770706191
"PARVB",-0.0276140345971747,13.0475167909846,-0.402655536676281,0.695270900905153,0.791114945003746,-7.6699175687511
"PRSS1",-0.0411569338606306,11.4070203125608,-0.401899743897723,0.695810207742201,0.791422593733813,-7.67024489273555
"IL18",-0.0522423575009476,12.2896017809582,-0.401165551131152,0.69633427079543,0.791422593733813,-7.67056229102224
"SRR",-0.16796373807612,8.5947320680316,-0.40376316496541,0.696344752523828,0.791422593733813,-7.55648587832227
"NUP93",-0.024838491045017,10.4070985602455,-0.400019534035752,0.697152624683791,0.792036142230143,-7.6710565997879
"LRRFIP1",-0.0347549721443237,11.4960811939113,-0.397460615021895,0.698981370628407,0.793808589626035,-7.67215538072494
"SYNGR1",-0.0381910764478128,11.2922162910685,-0.396979367952504,0.69932552119693,0.793894320067971,-7.67236126031555
"EFHD1",-0.0738035066896643,11.1276651792634,-0.396637461007923,0.700389615295319,0.794796971274066,-7.61303425871649
"NANS",-0.0367030329069529,10.4934015653237,-0.393613241492882,0.701734693513079,0.796017665770115,-7.67379453476883
"IGKV1-27",0.0447533628252152,11.8666150123006,0.392196182776488,0.702749929922606,0.796863408642096,-7.67439436487593
"C11orf68",0.0263222345591512,10.7400708676571,0.388328709317634,0.705523834442773,0.799414946828253,-7.67602074325366
"COL1A1",-0.0427827022174547,13.2828440104298,-0.3881433499377,0.705656894834496,0.799414946828253,-7.67609829872219
"TUBB8",0.21113141156186,11.8991150721939,0.389045345409483,0.705811707707246,0.799414946828253,-7.61627112335608
"NID1",-0.0184427675631582,13.8511803206358,-0.387311546080671,0.7062541331658,0.799609564561279,-7.67644588738164
"GDI1",0.0248251859728761,12.4142244213237,0.385971952593799,0.707216403009729,0.800392367251532,-7.67700414441424
"PPM1B",0.0451228881289882,10.9822232444758,0.385486296747818,0.707565396862379,0.800480760998595,-7.67720607042754
"USP7",-0.024796609219381,11.6644351865214,-0.385079932583766,0.70785746568299,0.800504711478467,-7.67737483863416
"MAPK9",0.0571201132519956,11.3129444891388,0.383739859469014,0.708820974907047,0.801287674388035,-7.67793016172703
"MVK",-0.0403777954796674,10.4936428031027,-0.379487069942077,0.71188225748387,0.804136014786224,-7.67968003888158
"ERI3",0.0572425966041266,10.6351641894224,0.400600336995013,0.711884878064556,0.804136014786224,-6.99930779309986
"IGHV1-18",-0.0867680258608043,11.6100605369946,-0.377753353074881,0.713131773303725,0.804967540498232,-7.68038796026948
"ACO1",0.0323221811465384,14.3678485825716,0.377706119341593,0.713165827757825,0.804967540498232,-7.68040720288282
"MRPL41",-0.0679112545687168,12.6294890490395,-0.376825669848888,0.71380073203322,0.805376541870243,-7.68076546170627
"XRCC6",-0.0187967308070203,12.5527304618374,-0.375613757445702,0.714675031042951,0.806055235393863,-7.68125726323454
"PTMS",0.0291749241200119,11.7775872064583,0.374540099228616,0.715449949999597,0.806513610202318,-7.68169167199598
"C8B",0.0424011007067229,10.4488741610728,0.374294437845396,0.715627304890179,0.806513610202318,-7.68179089791873
"GRSF1",-0.0239215862805633,12.5463515058975,-0.373486244136445,0.71621090352674,0.806525226578466,-7.68211689086124
"HYPK",-0.0492389649143075,11.0242436378252,-0.373381060597655,0.716286870826634,0.806525226578466,-7.68215926722306
"CRKL",0.0277696590968226,11.961662711714,0.3731463212867,0.716456419549399,0.806525226578466,-7.68225379712214
"AGO2",-0.0215328566205351,13.112537095991,-0.372087002483093,0.717221749361419,0.807079310496189,-7.68267966637262
"LTA4H",-0.0315940411885585,14.7664948776495,-0.371596446227821,0.717576273810668,0.807170875184821,-7.68287648121732
"HLA-DRA",0.0344846391326978,10.4313318712048,0.370841470431765,0.718122030436563,0.807373620865834,-7.6831788890228
"TMEM33",0.0240125589081757,11.3811939319118,0.370591229700686,0.718302960831228,0.807373620865834,-7.68327899149537
"MSI2",0.0197153529958651,12.3283298848921,0.367933975790874,0.720225339791932,0.808992805330657,-7.68433789732388
"LTF",0.0677999706681724,11.642792151378,0.367644063911532,0.72043519853429,0.808992805330657,-7.6844529768832
"PDCD6",-0.0238045766732178,11.1544036850935,-0.36710852391744,0.720822923888708,0.808992805330657,-7.68466532521716
"UBQLN4",0.024869467116897,10.3016501175477,0.366077930923345,0.721569294304193,0.808992805330657,-7.68507311930865
"TNS1",0.0259538861576889,12.874088377236,0.365233199565622,0.722181288181062,0.808992805330657,-7.68540653664754
"SRSF1",-0.0247805329919135,11.0499199160158,-0.3652291881373,0.722184194881956,0.808992805330657,-7.68540811817583
"ZC3H15",-0.0443113125781149,10.7116986046576,-0.366177652325484,0.722247537019461,0.808992805330657,-7.62565399214391
"LAMB1",-0.0309774799225284,13.1923761528577,-0.364912645135604,0.722413578030473,0.808992805330657,-7.68553286365083
"GPS1",0.021980503850008,12.0105559166419,0.364637866781221,0.722612719627678,0.808992805330657,-7.68564106472188
"HDHD2",-0.0240832215783353,13.7925692883488,-0.364480341130393,0.722726893773928,0.808992805330657,-7.68570305867735
"CD9",0.0425898746821431,15.7282222728302,0.364441573410464,0.722754993594901,0.808992805330657,-7.68571831164372
"MRPS24",0.0661678759271691,9.94276598888085,0.360286300222849,0.72576932193937,0.811995304111494,-7.6873440091419
"LONP1",0.0367792740040116,13.7882374599582,0.35998648679484,0.725987002863813,0.811995304111494,-7.68746060396375
